Year,CLIENT_ID,NAME,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,COUNTRY,CREATED_DATE,ACTIVE
2024,2660759065,CITY LIGHTS LTD.,9993 VIRGINIA AVENUE,,CHICAGO RIDGE,IL,60415,UNITED STATES,07/10/2017,Y
2024,3334377208,FAKHOURY PROPERTY MANAGEMENT,1010 HILLSIDE DRIVE,,NORTHBROOK,IL,60062,UNITED STATES,06/22/2020,Y
2024,3822216899,GOLDMAN SACHS & CO. LLC,200 WEST STREET,,NEW YORK,NY,10282,UNITED STATES,05/03/2017,Y
2024,2235821777,KARIS INDUSTRIAL,2150 GOODLETTE-FRANK ROAD N,SUITE 702,NAPLES,FL,34102,UNITED STATES,02/21/2023,Y
2024,3702665681,"CLARK, SCOTT AND BERNARD, KATHRYN",217 E. CULLERTON STREET,,CHICAGO,IL,60616,UNITED STATES,01/19/2022,Y
2024,3692947608,MARS GLOBAL SERVICES,US 800 HIGH STREET,,HACKETTSTOWN,NJ,07840,UNITED STATES,04/18/2024,Y
2024,1814104064,"SECURE PARKING USA, LLC",626 E. WISCONSIN AVE,1410,MILWAUKEE,WI,53202,UNITED STATES,01/19/2024,Y
2024,2656251425,AT&T ILLINOIS,225 W. RANDOLPH,27B,CHICAGO,IL,60606,UNITED STATES,03/05/2021,Y
2024,3818592361,TISHMAN SPEYER PROPERTIES,525 W. MONROE AVENUE,SUITE 1002,CHICAGO,IL,60661,UNITED STATES,06/03/2022,Y
2024,1992577267,"NOCE, TIM AND PHOEBE",2441 N ASHLAND AVE,,CHICAGO,IL,60614,UNITED STATES,10/06/2023,Y
2024,378803453,FH PASCHEN,5515 N. EAST RIVER ROAD,,CHICAGO,IL,60656,UNITED STATES,01/21/2013,Y
2024,1705478709,STERLING BAY COMPANIES,1040 WEST RANDOLPH STREET,,CHICAGO,IL,60607,UNITED STATES,01/07/2013,Y
2024,712963688,M. FISHMAN & CO.,3215 W. FULLERTON,,CHICAGO,IL,60647,UNITED STATES,11/06/2015,Y
2024,2125093199,"EAGLE DISPENSARIES OF ILLINOIS, LLC",3227 FORREST HILLS DRIVE,,HAPEVILLE,GA,30354,UNITED STATES,01/19/2023,Y
2024,2874568702,AMTRUST REALTY CORP.,250 BROADWAY,,NEW YORK,NY,10006,UNITED STATES,01/23/2017,Y
2023,195385422,3527 S DAMEN LLC,"3926 W TOUHY AVE., UNIT 212",,LINCOLNWOOD,IL,60712,UNITED STATES,01/19/2024,Y
2024,2523460430,IDI LOGISTICS LLC,1197 PEACHTREE STREET SUITE 600,,ATLANTA,GA,30361,UNITED STATES,04/18/2024,Y
2024,2923707818,ILLINOIS HISPANIC CHAMBER OF COMMERCE,222 W. MERCHANDISE MART,#1212,CHICAGO,IL,60654,UNITED STATES,01/19/2024,Y
2024,1656073106,ENVISION UNLIMITED,8 SOUTH MICHIGAN,SUITE 1700,CHICAGO,IL,60603,UNITED STATES,01/19/2024,Y
2024,3590656225,"FLYING FOOD CONCESSIONS, LLC",105 WEST ADAMS,SUITE 2313,CHICAGO,IL,60603,UNITED STATES,01/19/2017,Y
2024,1773635018,SP +,200 E. RANDOLPH,,CHICAGO,IL,60601,UNITED STATES,01/19/2024,Y
2024,1921073154,CDW,75 TRI-STATE INTERNATIONAL,,LINCOLNSHIRE,IL,60646,UNITED STATES,03/21/2023,Y
2024,3234005369,FORD MOTOR COMPANY,ONE AMERICAN ROAD,,DEARBORN,MI,48126,UNITED STATES,01/04/2016,Y
2024,3650928887,"IHC CONSTRUCTION COMPANIES, LLC","385 AIRPORT ROAD, SUITE 100",,ELGIN,IL,6123,UNITED STATES,10/08/2021,Y
2023,715911643,"ABBASI REAL ESTATE, LLC",4860 W ARMITAGE AVE,,CHICAGO,IL,60639,UNITED STATES,01/19/2024,Y
2024,139295286,"PAN-OCEANIC ENGINEERING CO., INC.",6436 WEST HIGGINS ROAD,,CHICAGO,IL,60656,UNITED STATES,10/27/2020,Y
2024,160106956,THE PEOPLES GAS LIGHT AND COKE COMPANY,200 E. RANDOLPH,,CHICAGO,IL,60601,UNITED STATES,01/15/2016,Y
2024,1018440822,VISTA PROPERTY HOLDINGS,"2 ETHEL ROAD, SUITE 205A",,EDISON,NJ,08817,UNITED STATES,07/20/2021,Y
2024,4020711742,941 W LAWRENCE VENTURES LLC,941 W LAWRENCE,,CHICAGO,IL,60640,UNITED STATES,10/26/2022,Y
2024,3392338904,HUDSON MICHIGAN AVENUE LLC,19100 VON KARMAN AVE,SUITE 490,IRVINE,CA,92612,UNITED STATES,10/11/2022,Y
2024,4090045021,BEYOND VENTURES LLC,4745 WEST ROSCOE,,CHICAGO,IL,60641,UNITED STATES,10/05/2023,Y
2024,2421984188,AFSCME COUNCIL 31,"205 N. MICHIGAN AVE., STE. 2100",,CHICAGO,IL,60601,UNITED STATES,,Y
2024,1790437894,JB DEVELOPMENT INC.,590 KILDEER DRIVE,,BOLINGBROOK,IL,60440,UNITED STATES,01/19/2023,Y
2019,2566138077,WALGREENS,104 WILMOT RD,,DEERFIELD,IL,60015,UNITED STATES,09/13/2012,Y
2024,1535784853,ZOM MID ATLANTIC,7900 WESTPARK DRIVE,SUITE T-605,MCLEAN,VA,22102,UNITED STATES,10/17/2017,Y
2024,2278502439,"FLYING RETAIL, LLC",105 WEST ADAMS,SUITE 2313,CHICAGO,IL,60603,UNITED STATES,01/19/2017,Y
2024,128615183,NPL CONSTRUCTION CO.,4554 W NORTH AVE,,CHICAGO,IL,60639,UNITED STATES,06/24/2015,Y
2024,664254184,PROPERTY ADVENTURES CORP.,1765 N ELSTON AVE,STE. 226,CHICAGO,IL,60642,UNITED STATES,05/07/2014,Y
2024,1556498631,"PHIL STEFANI SIGNATURE EVENTS, LLC",1300 W. HUBBARD STREET,,CHICAGO,IL,60642,UNITED STATES,03/02/2016,Y
2024,1559235664,ALLIANCE GROUND INTERNATIONAL,9130 S DADELAND BLVD,DATRAN 2 SUITE 1801,MIAMI,FL,33156,UNITED STATES,01/19/2024,Y
2024,4119599940,"MPI CONTRACTING, INC.",2918 S. WENTWORTH AVENUE,,CHICAGO,IL,60616,UNITED STATES,06/22/2020,Y
2024,1400952891,"SERVERFARM, LLC",999 N. PACIFIC COAST HIGHWAY,SUITE 600,EL SEGUNDO,CA,90245,UNITED STATES,04/06/2020,Y
2024,3399829339,THOR EQUITIES,25 WEST 39TH STREET,,NEW YORK CITY,NY,10018,UNITED STATES,01/23/2017,Y
2024,1735913041,TIMELINE THEATRE COMPANY,615 W. WELLINGTON AVENUE,,CHICAGO,IL,60657,UNITED STATES,07/18/2016,Y
2024,2362650141,ACCEL ENTERTAINMENT,140 TOWER DRIVE,,BURR RIDGE,IL,60527,UNITED STATES,11/05/2018,Y
2024,2731564960,THE SHORE CLUB CHICAGO LLC,1603 N LAKESHORE DR,,CHICAGO,IL,60611,UNITED STATES,01/19/2024,Y
2024,3270232475,CPMH CONSTRUCTION,3129 SOUTH SHIELDS,,CHICAGO,IL,60616,UNITED STATES,07/06/2016,Y
2024,2706293124,"FOURLEAF PRODUCTIONS, LLC",1128 W SIXTH STREET,,AUSTIN,TX,78703,UNITED STATES,09/20/2022,Y
2024,4199490175,"BAGS, INC",6751 FORUM DRIVE,,ORLANDO,FL,32821,UNITED STATES,10/17/2017,Y
2023,2871010089,IRMA'S MAGIC BEAUTY SALON L.L.C.,5410 W. FULLERTON,,CHICAGO,IL,60639,UNITED STATES,01/19/2024,Y
2024,1208448870,MARKOFF LAW LLC,29 N WACKER DRIVE SUITE 1010,1010,CHICAGO,IL,60606,UNITED STATES,01/14/2021,Y
2024,2080607275,IATSE,216 S. JEFFERSON,SUITE 400,CHICAGO,IL,60661,UNITED STATES,02/24/2022,Y
2024,3240256671,"TWO13 PROPERTY, LLC",300 S. WACKER,2700,CHICAGO,IL,60606,UNITED STATES,01/19/2024,Y
2024,587405574,"ROUNDY'S SUPERMARKET, INC.",P.O. BOX 473,,MILWAUKEE,WI,53201,UNITED STATES,06/08/2016,Y
2024,670090733,J&J VENTURES,1400 S. RANEY STREET,,EFFINGHAM,IL,62401,UNITED STATES,08/07/2023,Y
2024,3388347956,"LEXINGTON HOMES ILLINOIS, LLC","1731 N. MARCEY STREET, SUITE 200",,CHICAGO,IL,60614,UNITED STATES,10/01/2020,Y
2023,718039092,THE NAIL COLLABORATIVE LLC,"2860 NORTH BROADWAY, SUITE 15",,CHICAGO,IL,60657,UNITED STATES,01/19/2024,Y
2024,1133176223,"KLF ENTERPRISES, INC.",2300 WEST 167TH STREET,,MARKHAM,IL,60426,UNITED STATES,04/12/2019,Y
2024,897317946,"DIVISION STREET MERCHANTS ASSOCIATION, NFP",18 W ONTARIO,,CHICAGO,IL,60654,UNITED STATES,01/19/2024,Y
2024,1467251079,FLOOD BROTHERS DISPOSAL,17 W. 697 BUTTERFIELD RD,,OAKBROOK TERRACE,IL,60181,UNITED STATES,,Y
2024,1502468412,MILLENNIUM CONTRACTING CO.,1841 SOUTH CALUMET AVENUE,#1202,CHICAGO,IL,60616,UNITED STATES,09/27/2018,Y
2024,3451065673,WASTE MANAGEMENT INC.,720 E. BUTTERFIELD RD.,4TH FLOOR,LOMBARD,IL,60148,UNITED STATES,11/06/2020,Y
2024,3676467656,UNIVERSITY OF ILLINOIS,238 HENRY ADMINISTRATION BUILDING,,URBANA,IL,61801,UNITED STATES,08/19/2022,Y
2024,4077397552,"DB STERLIN CONSULTANTS, INC.",123 N. WACKER DRIVE,SUITE 2000,CHICAGO,IL,60606,UNITED STATES,01/21/2018,Y
2024,1944708523,PEOPLES GAS LIGHT AND COKE CO.,200 E RANDOLPH DR.,,CHICAGO,IL,60601,UNITED STATES,07/22/2014,Y
2024,1238853213,DINA REHAB,165 INVERWAY ROAD,,INVERNESS,IL,60067,UNITED STATES,07/10/2023,Y
2024,4088034549,"WEC ENERGY,LLC",231 W. MICHIGAN STREET,,MILWAUKEE,WI,52302,UNITED STATES,01/09/2019,Y
2024,3720891023,"GLENSTAR PROPERTIES, LLC",55 EAST MONROE STREET,SUITE 3250,CHICAGO,IL,60603,UNITED STATES,04/14/2017,Y
2024,1247179423,"COTTER CONSULTING, INC.",100 S WACKER DRIVE,SUITE 920,CHICAGO,IL,60606,UNITED STATES,09/20/2022,Y
2024,2132330514,RELATED MIDWEST,350 W. HUBBARD ST.,STE. 300,CHICAGO,IL,60654,UNITED STATES,09/20/2012,Y
2024,1986411410,"BRACKENBOX, INC.",2300 WEST 167TH STREET,,MARKHAM,IL,60426,UNITED STATES,06/03/2016,Y
2024,662502785,UNION GROUP OF ILLINOIS,4811 EMERSON,SUITE 211,PALATINE,IL,60067,UNITED STATES,01/19/2022,Y
2024,3404836336,"AIRBNB, INC.","C/O 2350 KERNER BLVD., STE. 250",,SAN RAFAEL,CA,94901,UNITED STATES,04/06/2021,Y
2024,3715312048,TROPICAL OPTICAL COMPANY,3624 W. 26TH ST.,,CHICAGO,IL,60623,UNITED STATES,07/22/2013,Y
2024,3272150782,HAYDEN AI,484 9TH STREET,,OAKLAND,CA,94607,UNITED STATES,09/29/2022,Y
2024,2375936630,TARGET CORPORATION,1000 NICOLLET MALL,,MINNEAPOLIS,MN,55403,UNITED STATES,,Y
2024,1980668851,ILLINOIS BANKERS ASSOCIATION,524 S SECOND STREET,SUITE 600,SPRINGFIELD,IL,62701,UNITED STATES,06/23/2015,Y
2024,756297696,AMERICAN CHEMISTRY COUNCIL,"700 2ND ST., NE",,WASHINGTON,DC,20002,UNITED STATES,02/20/2014,Y
2024,2810036385,"SDI (SYSTEM DEVELOPMENT.INTEGRATION, LLC)",33 W. MONROE ST.,,CHICAGO,IL,60603,UNITED STATES,05/05/2014,Y
2024,2039608314,CIRCESTEEM,4730 N SHERIDAN RD,,CHICAGO,IL,60640,UNITED STATES,07/19/2022,Y
2024,717945717,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC",395 W LAKE ST,,ELMHURST,IL,60126,UNITED STATES,01/08/2013,Y
2024,1065982169,RELATED MIDWEST,350 W. HUBBARD STREET,SUITE 301,CHICAGO,IL,60654,UNITED STATES,01/15/2015,Y
2024,3829400662,CMK DEVELOPMENT CORPORATION,225 W OHIO STREET,,CHICAGO,IL,60654,UNITED STATES,01/23/2017,Y
2023,3427897831,MICO EXPRESS LLC,3129 SOUTH SHIELDS,,CHICAGO,IL,60616,UNITED STATES,01/19/2024,Y
2024,293850903,MAVREK DEVELOPMENT,2211 N. ELSTON AVENUE,SUITE 306,CHICAGO,IL,60614,UNITED STATES,01/05/2022,Y
2024,2871141895,ISOFLEX PACKAGING COMPANY,1650 EAST 95TH STREET,,CHICAGO,IL,60617,UNITED STATES,04/18/2024,Y
2024,905966135,SIPI METALS CORPORATION,1720 N. ELSTON AVE.,,CHICAGO,IL,60642,UNITED STATES,10/18/2021,Y
2024,2558155998,QUANT16,33 WEST MONROE,SUITE 1050,CHICAGO,IL,60603,UNITED STATES,04/18/2024,Y
2024,3865559023,"QUALITY TECHNOLOGY SERVICES, LLC (QTS)",12851 FOSTER STREET,,OVERLAND,KS,66213,UNITED STATES,04/18/2024,Y
2024,2431962998,BERNARD CAPITAL,8180 MCCORMICK BLVD.,SUITE 250,SKOKIE,IL,60077,UNITED STATES,04/18/2024,Y
2024,1080412339,FRANCISCAN OUTREACH,1101 WEST ADAMS,,CHICAGO,IL,60607,UNITED STATES,04/18/2024,Y
2024,3352319878,MEG CONSULTANCY,1 TIFFANY POINT,SUITE G11,BLOOMINGDALE,IL,60108,UNITED STATES,04/18/2024,Y
2024,460889513,THE UNIVERSITY OF CHICAGO,"5801 S. ELLIS AVE, SUITE 619",,CHICAGO,IL,60637,UNITED STATES,04/18/2024,Y
2024,1774780556,UNITED CENTER DEVELOPMENT COMPANY,1901 W. MADISON ST,,CHICAGO,IL,60612,UNITED STATES,04/18/2024,Y
2024,1898292487,MAVREK DEVELOPMENT,2211 NORTH ELSTON SUITE 306,,CHICAGO,IL,60614,UNITED STATES,04/18/2024,Y
2024,1042149659,THE PIZZUTI COMPANIES,ATTN:  ACCOUNTS PAYABLE,"TWO MIRANOVA PLACE, SUITE 220",COLUMBUS,OH,43215,UNITED STATES,07/15/2014,Y
2024,4005910655,METRO EDGE DEVELOPMENT PARTNERS,500 WEST MADISON,STE 1000,CHICAGO,IL,60661,UNITED STATES,10/19/2022,Y
2024,3639296882,SAUL ZENKEVICIUS,17W220 22ND ST,SUITE 250,OAKBROOK TERRACE,IL,60181,UNITED STATES,01/16/2021,Y
2024,3276254571,"DIGITAL REALTY TRUST, LP","FOUR EMBARCADERO CENTER, 32ND FLOOR",,SAN FRANCISCO,CA,94111,UNITED STATES,07/19/2021,Y
2024,200086290,"NOW SERVING SPAGHETTI, LLC",5240 N. LUDLAM,,CHICAGO,IL,60630,UNITED STATES,01/20/2024,Y
2024,3038656286,"BANK OF AMERICA, N.A.",100 N TRYON STREET,NC1-007-22-32,CHARLOTTE,NC,28255,UNITED STATES,01/14/2015,Y
2024,3154905268,ADOBE INC.,345 PARK AVENUE,,SAN JOSE,CA,95110,UNITED STATES,01/18/2023,Y
2024,340044891,DENNIS SOMMO,819 LONG ROAD,,GLENVIEW,IL,60025,UNITED STATES,01/19/2023,Y
2024,2363920297,CHICAGO'S FIRST LADY CRUISES,303 E. WACKER DR.,1550,CHICAGO,IL,60601,UNITED STATES,01/02/2021,Y
2024,2102962941,"CONNIE'S, INC.",3477 N. BROADWAY ST.,,CHICAGO,IL,60657,UNITED STATES,01/20/2024,Y
2024,1444095336,SUNSHINE GOSPEL MINISTRIES,500 E. 61ST STREET,,CHICAGO,IL,60637,UNITED STATES,02/03/2023,Y
2024,3593240232,KINDERCARE EDUCATION. LLC,340 NE HOLLADAY ST.,SUITE 1500,PORTLAND,OR,97232,UNITED STATES,04/18/2022,Y
2024,494244015,BANC OF AMERICA PUBLIC CAPITAL CORP,100 N. TRYON STREET,MC: NC1-007-22-32,CHARLOTTE,NC,28255,UNITED STATES,01/19/2021,Y
2024,1146171422,"PUBLIC CONSULTING GROUP, C/O MULTISTATE","515 KING STREET, SUITE 300",,ALEXANDRIA,VA,22314,UNITED STATES,09/18/2019,Y
2024,3506719514,SWEDISH COVENANT HOSPITAL,5145 N. CALIFORNIA,,CHICAGO,IL,60625,UNITED STATES,,Y
2024,747544725,HISPANIC HOUSING DEVELOPMENT CORPORATION,"325 N. WELLS, 8TH FLR",,CHICAGO,IL,60654,UNITED STATES,10/16/2018,Y
2024,1237027544,AEGION CORP.,580 GODDARD AVENUE,,ST. LOUIS,MO,63005,UNITED STATES,01/20/2024,Y
2024,494669246,"KLAIRMONT ENTERPRISES, INC.",4747 W. PETERSON,SUITE 200,CHICAGO,IL,60646,UNITED STATES,05/18/2022,Y
2024,1199704554,"BOFA SECURITIES, INC.",BANK OF AMERICA  CORPORATE CENTER,100 N. TRYON STREET,CHARLOTTE,NC,28255,UNITED STATES,01/19/2021,Y
2024,440280861,CHICAGO COALITION FOR THE HOMELESS,"70 E. LAKE ST., SUITE 720",,CHICAGO,IL,60601,UNITED STATES,07/16/2021,Y
2024,3787666543,455 W. NORTH AVENUE LLC,455 W. NORTH AVENUE,,CHICAGO,IL,60610,UNITED STATES,10/26/2023,Y
2024,1493379886,"COOKIES RETAIL, LLC",4675 MACARTHUR CT,15TH FLOOR,NEWPORT BEACH,CA,92660,UNITED STATES,08/12/2023,Y
2024,1617924557,BUILDING OWNERS AND MANAGERS ASSOCIATION OF CHICAGO (BOMA/CHICAGO),190 S. LASALLE,SUITE 2500,CHICAGO,IL,60603,UNITED STATES,01/20/2024,Y
2024,3167938203,NEXEM,2045 W GRAND AVE,SUITE B,CHICAGO,IL,60612,UNITED STATES,07/28/2023,Y
2024,2591316333,"AURIGO SOFTWARE TECHNOLOGIES, INC.",12515 RESEARCH BLVD. BUILDING 7,SUITE 300,AUSTIN,TX,78759,UNITED STATES,12/06/2023,Y
2024,3136951133,"CANNARYVILLE HOMES, LLC",17W220 22ND STREET,SUITE 250A,OAKBROOK TERRACE,IL,60181,UNITED STATES,05/23/2021,Y
2024,2243973432,MERCY HOUSING LAKEFRONT,120 S. LASALLE STREET,SUITE 1850,CHICAGO,IL,60603,UNITED STATES,10/20/2015,Y
2024,2007198673,THE CENTER FOR APPLIED INSIGHT CONFLICT RESOLUTION,4517 ARKANSAS AVE NW,,WASHINGTON,DC,20011,UNITED STATES,01/20/2024,Y
2024,3215650424,"STAIRCASE, LLC","150 N. MICHIGAN AVE, SUITE 2700",,CHICAGO,IL,60601,UNITED STATES,11/17/2020,Y
2024,3552891147,"NATIONAL STRATEGIES, LLC","555 11TH STREET, NW, SUITE 401",,WASHINGTON,DC,20004,UNITED STATES,06/12/2020,Y
2024,197265075,EFFINGHAM MEDICINAL DBA JUSTICE GROWN,311 N. ABERDEEN,SUITE 420,CHICAGO,IL,60607,UNITED STATES,01/12/2022,Y
2024,353036409,"MOTOROLA SOLUTIONS, INC.",500 WEST MONROE ST. - FLOORS 39-44,,CHICAGO,IL,60661,UNITED STATES,01/15/2021,Y
2024,1610880979,"CELADON HOLDINGS, LLC",666 DUNDEE ROAD,SUITE 1102,NORTHBROOK,IL,60062,UNITED STATES,01/16/2021,Y
2024,3647765802,SYTE CORP.,1642 N. BOSWORTH,,CHICAGO,IL,60642,UNITED STATES,05/02/2016,Y
2024,3744399402,"MONTERREY SECURITY CONSULTANTS, INC.",2232 S. BLUE ISLAND AVE.,,CHICAGO,IL,60608,UNITED STATES,10/31/2014,Y
2024,1071507477,BLUECROSS BLUESHIELD OF ILLINOIS,300 E. RANDOLPH ST.,ATTENTION: HARMONY HARRINGTON,CHICAGO,IL,60601-5099,UNITED STATES,01/15/2020,Y
2024,83073491,ILLINOIS RESTAURANT ASSOCIATION,"33 W. MONROE, STE. 250",,CHICAGO,IL,60603,UNITED STATES,,Y
2024,2282585310,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,5841 S MARYLAND AVENUE,,CHICAGO,IL,60637,UNITED STATES,05/08/2019,Y
2024,572628629,VILLAGE OF FOREST PARK,517 DES PLAINES AVENUE,,FOREST PARK,IL,60130,UNITED STATES,08/22/2019,Y
2024,2753133321,GANNETT FLEMING,207 SENATE AVENUE,,CAMP HILL,PA,17011,UNITED STATES,01/20/2023,Y
2024,1410129919,AMAZON,126 C STREET,,WASHINGTON,DC,20001,UNITED STATES,01/08/2013,Y
2024,660537942,MIDWEST GAMING AND ENTERTAINMENT LLC,900 N MICHIGAN AVE,STE. 1900,CHICAGO,IL,60611,UNITED STATES,01/08/2013,Y
2024,513829797,BNY MELLON,240 GREENWICH STREET,15TH FLOOR,NEW YORK,NY,10286,UNITED STATES,01/14/2019,Y
2024,2162205839,ERIE FAMILY HEALTH CENTERS,1701 W. SUPERIOR ST.,,CHICAGO,IL,60622,UNITED STATES,01/21/2024,Y
2024,4274312779,UNILUX SUITE SOLUTIONS,"5545 N. NORTHWEST HWY,",,CHICAGO,IL,60630,UNITED STATES,01/21/2024,Y
2024,859748839,CATHOLIC CHARITIES,721 N. LASALLE ST.,,CHICAGO,IL,60654,UNITED STATES,01/20/2023,Y
2024,4045344721,SALESFORCE,"C/O 2350 KERNER BLVD., STE. 250",,SAN RAFAEL,CA,94901,UNITED STATES,07/01/2015,Y
2024,4083780497,"SP0N, INC. DBA CITIZEN",11 BROADWAY,,NEW YORK,NY,60612,UNITED STATES,07/05/2022,Y
2024,1983158006,CENTRAL SQUARE TECHNOLOGY,1000 BUSINESS CENTER DR.,,LAKE MARY,FL,32746,UNITED STATES,05/25/2021,Y
2024,1744521974,BRIDGEPORT SHELL,215 WEST 31ST STREET,,CHICAGO,IL,60609,UNITED STATES,01/19/2021,Y
2024,2990404687,METROPOLITAN FAMILY SERVICES,101 NORTH WACKER DRIVE,17TH FLOOR,CHICAGO,IL,60606,UNITED STATES,04/19/2024,Y
2024,557880926,"SANGAMON MPW HOLDINGS, LLC",112 S. SANGAMON STREET,,CHICAGO,IL,60607,UNITED STATES,04/19/2024,Y
2024,2267420839,DELL TECHNOLOGIES INC,1 DELL WAY,,ROUNDROCK,TX,78682,UNITED STATES,02/16/2018,Y
2024,2325904047,RAVINE PARK PARTNERS,"413 N. CARPENTER, SUITE 1E",,CHICAGO,IL,60642,UNITED STATES,04/19/2024,Y
2024,3119614105,WELDON DEVELOPMENT GROUP LLC,"2525 N. ELSTON AVENUE, SUITE D240",,CHICAGO,IL,60647,UNITED STATES,04/19/2024,Y
2024,975293378,MAG DESIGN,1304 ESTES,,CHICAGO,IL,60626,UNITED STATES,04/22/2024,Y
2024,3960487128,HYATT REGENCY CHICAGO,151 E. WACKER DRIVE,,CHICAGO,IL,60601,UNITED STATES,04/22/2024,Y
2024,1536254488,"APS GRUPA, LLC",10459 S MUSKEGON AVE,,CHICAGO,IL,60617,UNITED STATES,04/23/2024,Y
2024,2720170740,SOUNDTHINKING,39300 CIVIC CENTER,SUITE 300,FREMONT,CA,94538,UNITED STATES,04/23/2024,Y
2024,2083141528,A SAFE HAVEN,2750 W. ROOSEVELT RD,,CHICAGO,IL,60608,UNITED STATES,,Y
2024,2429432307,CITI,388 GREENWICH STREET,,NEW YORK,NY,10013,UNITED STATES,04/23/2024,Y
2024,2857275499,MAF DESIGN,1304 ESTES,,CHICAGO,IL,60626,UNITED STATES,04/23/2024,Y
2024,1864616765,"O.C.E.M ACQUISITION CORP., DBA MULTI ELECTRIC MFG., INC.",4223W. LAKE ST.,,CHICAGO,IL,60624,UNITED STATES,07/16/2018,Y
2024,336341533,2863 BUYERS GROUP LLC,2863 W. 21ST ST,,CHICAGO,IL,60623,UNITED STATES,04/29/2024,Y
2024,580430479,NICOLEBRO LLC,331 S PEORIA ST APT 304,,CHICAGO,IL,60607,UNITED STATES,04/29/2024,Y
2024,2173254596,JUAN JOSE GARCILAZO,1653 W 38TH PL,,CHICAGO,IL,60609,UNITED STATES,04/19/2021,Y
2024,137865700,JUAN MANZANO,3842 S HERMITAGE,,CHICAGO,IL,60609,UNITED STATES,04/29/2024,Y
2024,742941763,MASONRY ADVSIORY COUNCIL,1440 RENAISSANCE DRIVE,#340,PARK RIDGE,IL,60068,UNITED STATES,04/30/2024,Y
2024,3185681167,MASONRY ADVISORY COUNCIL,1440 RENAISSANCE DRIVE,#340,PARK RIDGE,IL,60068,UNITED STATES,05/02/2024,Y
2024,830259936,GABRIELLE SCHIAVENATO,2071 N. HOYNE AVE.,APARTMENT 2,CHICAGO,IL,60647,UNITED STATES,05/03/2024,Y
2024,3845301162,"HOCKMAN, JASON",3537 N GREENVIEW,,CHICAGO,IL,60657,UNITED STATES,05/03/2024,Y
2024,2958719958,JOHNSON O'CONNOR RESEARCH FOUNDATION,"119 FIRST AVE., SOUTH",SUITE 200,SEATTLE,WA,98125,UNITED STATES,09/28/2024,Y
2024,649828371,"KAPROULIAS, ANTHANASIOS",7408 W ADDISON,,CHICAGO,IL,60634,UNITED STATES,05/03/2024,Y
2024,2130399490,"CITY APARTMENTS, LLC",4020 W. GLENLAKE AVENUE,,CHICAGO,IL,60646,UNITED STATES,05/03/2024,Y
2024,1629761740,"WARREN, KENNETH",5418 S BLACKSTONE,,CHICAGO,IL,60615,UNITED STATES,05/03/2024,Y
2024,3893367452,"WNEK, MICHAEL",5100 W WINONA,,CHICAGO,IL,60630,UNITED STATES,05/03/2024,Y
2024,3416888943,"NEIGHBORHOOD PROPERTY GROUP, LLC",158 WEST 56TH STREET,,NEW YORK,NY,10019,UNITED STATES,05/07/2024,Y
2024,3498492368,WELS LLC,746-48 WEST 103RD STREET,,CHICAGO,IL,60628,UNITED STATES,05/09/2024,Y
2024,225944446,"CABRINI, LLC",1N650 BURR OAK RD.,,NORTHWOODS,IL,60185,UNITED STATES,05/09/2024,Y
2024,2133893427,"838 N DAMEN, LLC",838 NORTH DAMEN,,CHICAGO,IL,60622,UNITED STATES,05/09/2024,Y
2024,996093883,DAVE & ERIN WILLS,10820 SOUTH FAIRFIELD AVENUE,,CHICAGO,IL,60655,UNITED STATES,05/09/2024,Y
2024,2444897157,WENTWORTH 39 LLC,3950 S. WENTWORTH AVE.,,CHICAGO,IL,60609,UNITED STATES,05/09/2024,Y
2024,1233036332,BEN WILLIAMS HOMES LLC,1739 GREENWOOD RD.,,GLENVIEW,IL,60026,UNITED STATES,05/09/2024,Y
2024,640927414,CODY NICHOLSON,4203 SOUTH LANGLEY,,CHICAGO,IL,60653,UNITED STATES,05/09/2024,Y
2024,240340567,BRESANI LLC - SERIES C,3352 NORTH ASHLAND AVENUE,,CHICAGO,IL,60657,UNITED STATES,05/09/2024,Y
2024,357038224,RIDIVE DEVELOPEMENT LLC,2378 N. NEVA AVE.,,CHICAGO,IL,60707,UNITED STATES,05/09/2024,Y
2024,427719990,GRAND DEVELOPMENT VENTURES LLC,524 NORTH WESTERN AVE,,CHICAGO,IL,60612,UNITED STATES,05/09/2024,Y
2024,2727448981,VASYL AND NADIYA VOYTANOVYCH,2235 W. CORTEZ STREET,,CHICAGO,IL,60622,UNITED STATES,05/09/2024,Y
2024,2212667399,YONNY AND KATE MORA,1334 NORTH RIDGEWAY,,CHICAGO,IL,60651,UNITED STATES,05/09/2024,Y
2024,397618458,"1536 W CHESTNUT, LLC","855 NORTH MAY ST., APT. I,",,CHICAGO,IL,60642,UNITED STATES,05/09/2024,Y
2024,2123559259,PERSONAL PAC,134 N LASALLE STREET,SUITE 2040,CHICAGO,IL,60602,UNITED STATES,05/25/2023,Y
2024,3270690281,"LSC DEVELOPMENT, LLC",777 LAKE ZURICH ROAD,SUITE 200,BARRINGTON,IL,60010,UNITED STATES,10/15/2021,Y
2024,852374926,THNS LLC,1963 PINE ST.,,NORTHFIELD,IL,60093,UNITED STATES,01/22/2024,Y
