COMPENSATION_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,COMPENSATION_TO_OTHERS_EXPENSE,OFFICE_EXPENSE,PERSONAL_SUSTENANCE_EXPENSE,PUBLIC_EDUCATION_EXPENSE,OTHER_EXPENSES,TOTAL_EXPENSES,CLIENT_ID,CLIENT_NAME,CREATED_DATE
1798317745,07/01/2018,09/30/2018,9082,JOSEPH,E,PILEWSKI,0.00,75.00,27.44,0.00,75.00,102.44,3801955833,LIUNA CHICAGOLAND LABORERS' DISTRICT COUNCIL TRAINING AND APPRENTICE FUND,10/02/2018
3044683072,01/01/2014,03/31/2014,8681,KATHERINE,B.,LEWIS,0.00,0.00,77.73,0.00,0.00,77.73,1401592122,CHEMFREE,04/09/2014
4169538703,04/01/2014,06/30/2014,6082,ELIZABETH,,KREGOR,0.00,0.00,18.00,73.17,0.00,91.17,2490530338,INSTITUTE FOR JUSTICE,07/21/2014
3554678585,04/01/2016,06/30/2016,14181,OLIVIER,E,LAGANIERE,0.00,0.00,101.53,0.00,0.00,101.53,2789498003,NORTHLEAF CAPITAL PARTNERS (CANADA) LTD,07/05/2016
189473075,10/01/2017,12/31/2017,3836,JOHN,A,DOERRER,0.00,254.00,0.00,0.00,254.00,254.00,1703096772,MCDONALD'S CORPORATION,01/04/2018
3696267550,07/01/2017,09/30/2017,16002,RICHARD,,VELAZQUEZ,0.00,0.00,0.00,0.00,0.00,211.00,1931229436,LAKESHORE CAFE LLC,11/15/2017
1346436771,01/01/2017,03/31/2017,6961,SARAH,,CALDER,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,04/24/2017
89846114,10/01/2015,12/31/2015,3836,JOHN,A,DOERRER,0.00,96.00,0.00,0.00,96.00,96.00,2781429364,AMERICAN PETROLEUM INSTITUTE,01/12/2016
3308507585,10/01/2015,12/31/2015,8961,GLEN,,GRIMM,0.00,0.00,88.00,0.00,0.00,88.00,170555894,EXELON GENERATION - CONSTELLATION ENERGY,01/18/2016
1309691859,04/01/2017,06/30/2017,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,75.00,751757467,HIGHLAND DEVELOPMENT,01/08/2018
4026534132,10/01/2014,12/31/2014,11341,MARY,M,STREETT,0.00,0.00,200.00,0.00,0.00,200.00,3179628920,BP AMERICA,01/20/2015
2642502169,01/01/2017,03/31/2017,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,5627.25,1044516389,CHICAGO PUBLIC SCHOOLS,10/17/2017
2725879478,07/01/2023,09/30/2023,25212,NICHOLAS,,STANDIFORD,0.00,0.00,0.00,0.00,0.00,250.00,1326139687,"HAZ COOPERATIVE STUDIOS, LWCA",10/18/2023
2368225280,07/01/2016,09/30/2016,13761,MICHAEL,,AXELROD,0.00,0.00,175.00,0.00,0.00,175.00,1681764518,GLOBETROTTERS ENGINEERING CORP.,12/09/2016
4282513045,10/01/2016,12/31/2016,5127,PAT,,DOERR,100.00,0.00,96.00,90.00,0.00,331.00,841403895,HOSPITALITY BUSINESS ASSOC OF CHICAGO,01/20/2017
3965226255,01/01/2014,03/31/2014,9382,TALAR,,HOVNANIAN,0.00,0.00,0.00,0.00,0.00,75.00,3362935884,LG DEVELOPMENT GROUP,04/16/2014
3538989151,10/01/2016,12/31/2016,15461,MICHAEL,,BARTOLOTTA,0.00,0.00,160.51,0.00,0.00,160.51,709492975,CITIGROUP GLOBAL MARKETS INC.,01/20/2017
1290761365,04/01/2014,06/30/2014,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,9.25,3138225072,FULTON RACINE PROPERTY LLC,07/31/2014
1555844404,01/01/2015,03/31/2015,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,256.88,2459016338,BRIDGEVIEW BANK & TRUST,04/20/2015
2106775993,07/01/2017,09/30/2017,19002,NICK,,FTIKAS,0.00,75.00,0.00,0.00,75.00,75.00,657222386,525 BISHOP LLC C/O ALEX TROYANOVSKY,10/20/2017
2467100136,07/01/2017,09/30/2017,19186,ROBERT,,WILSON,0.00,0.00,606.85,0.00,0.00,706.85,4135737649,"MOBILITIE, LLC",10/19/2017
1178610833,04/01/2019,06/30/2019,23081,ROBERT,,DUNN,0.00,0.00,0.00,0.00,0.00,286.37,1834451300,LANDMARK DEVELOPMENT VI LLC,01/20/2020
2941073505,04/01/2017,06/30/2017,4195,TIMOTHY,K.,HINCHMAN,6935.00,0.00,0.00,0.00,0.00,6962.60,2417311969,MCDONALD'S CORPORATION,06/30/2017
2954996310,07/01/2015,09/30/2015,12241,MARK,,LUKASICK,23000.00,0.00,0.00,0.00,0.00,23000.00,608435728,"LMG2, LLC",10/19/2015
3440381274,07/01/2019,09/30/2019,12261,BRIAN,,WYNNE,0.00,0.00,291.72,0.00,0.00,291.72,2044198427,MORGAN STANLEY & CO. LLC,10/10/2019
1309691859,04/01/2017,06/30/2017,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,75.00,428651547,"335 SCHILLER, LLC",01/08/2018
1011175907,01/01/2019,03/31/2019,23424,MARGARET,,HOULIHAN-SMITH,0.00,0.00,0.00,0.00,0.00,1000.00,3708220024,UNITED AIRLINES,04/09/2019
903197181,07/01/2021,09/30/2021,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,300.00,2312385776,UNITED CENTER INC.,01/13/2022
2366924774,07/01/2019,09/30/2019,3836,JOHN,A,DOERRER,0.00,156.00,0.00,0.00,156.00,156.00,3510649125,DISTILLED SPIRITS COUNCIL OF UNITED STATES,10/03/2019
1869640083,01/01/2018,03/31/2018,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,9798.00,1044516389,CHICAGO PUBLIC SCHOOLS,07/16/2018
115378636,01/01/2021,03/31/2021,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,75.00,1344501469,STEPHEN OKSAS,01/13/2022
409704279,10/01/2021,12/31/2021,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,1337.00,3297124168,PIFFINGTON LLC,01/13/2022
1597190968,01/01/2015,03/31/2015,4195,TIMOTHY,K.,HINCHMAN,0.00,0.00,0.00,0.00,0.00,27.00,3087082905,APOSTOLIC FAITH CHURCH,04/01/2015
4199451499,04/01/2015,06/30/2015,11181,MATTHEW,M,SWENTKOFSKE,0.00,0.00,51.37,0.00,0.00,51.37,1104983613,PLS FINANCIAL SERVICES,07/02/2015
2899930787,04/01/2015,06/30/2015,3752,MITCHELL,A,CARRELL,0.00,0.00,50.00,0.00,0.00,70.00,3455573396,"SHEFFIELD PROPERTIES OF ILLINOIS, INC",01/27/2016
966375781,10/01/2019,12/31/2019,24628,LEDY,,VANKAVAGE,0.00,0.00,400.00,0.00,0.00,400.00,2231550723,BEST FRIENDS ANIMAL SOCIETY,12/23/2019
1123681988,04/01/2015,06/30/2015,4202,KATRIINA,,MCGUIRE,0.00,0.00,0.00,0.00,0.00,212.00,2294933842,3401-09 N. SOUTHPORT LLC,12/10/2015
115378636,01/01/2021,03/31/2021,14641,AMY,,DEGNAN,0.00,0.00,0.00,0.00,0.00,75.00,506103063,SALONLB,01/13/2022
992317703,04/01/2018,06/30/2018,10821,JAMES,R,WATSON,0.00,0.00,500.00,0.00,0.00,1250.00,2781429364,AMERICAN PETROLEUM INSTITUTE,07/03/2018
1405117268,01/01/2024,03/31/2024,25138,JORDAN,,POWELL,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,04/17/2024
4212597203,10/01/2017,12/31/2017,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,97.33,3524945764,"NJB OPERATIONS, INC.",01/12/2018
2227484742,01/01/2019,03/31/2019,19185,ERIN,,WAITZ,0.00,0.00,0.00,0.00,0.00,10.00,4135737649,"MOBILITIE, LLC",04/12/2019
659415236,04/01/2019,06/30/2019,3836,JOHN,A,DOERRER,0.00,156.00,0.00,0.00,156.00,156.00,2448216192,LIMEBIKE,07/09/2019
963724,10/01/2019,12/31/2019,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,3628.00,1696101662,"ALLOY PROPERTY COMPANY, LLC",01/16/2020
1274962176,07/01/2016,09/30/2016,9082,JOSEPH,E,PILEWSKI,0.00,167.00,8.00,0.00,167.00,175.00,2806544094,LAKESHORE BEVERAGE,10/18/2016
856313120,07/01/2016,09/30/2016,4333,CLINT,V,BROWN,0.00,165.00,0.00,0.00,165.00,165.00,3538227539,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS,10/04/2016
253392375,04/01/2018,06/30/2018,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,168.15,692762158,"CANTINA CHICAGO, LLC",01/08/2019
1734702979,10/01/2021,12/31/2021,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,20.80,2312385776,UNITED CENTER INC.,01/13/2022
2209332846,01/01/2018,03/31/2018,3836,JOHN,A,DOERRER,0.00,44.00,0.00,0.00,44.00,44.00,864277021,VIA TRANSPORTATION INC,07/02/2018
3052350841,01/01/2016,03/31/2016,14183,GEORGE,A,ZAKEM,0.00,0.00,128.14,0.00,0.00,128.14,2789498003,NORTHLEAF CAPITAL PARTNERS (CANADA) LTD,04/18/2016
4103594442,01/01/2018,03/31/2018,20101,GEOFFREY,A.,WILSON,0.00,0.00,585.00,0.00,0.00,585.00,350092527,ADAPT PHARMA,04/20/2018
277567568,04/01/2016,06/30/2016,3752,MITCHELL,A,CARRELL,0.00,0.00,0.00,0.00,0.00,15.00,2782074688,CAREER BUILDER LLC,12/22/2016
377475335,10/01/2021,12/31/2021,14641,AMY,,DEGNAN,0.00,0.00,0.00,0.00,0.00,805.38,1609897839,"LEXINGTON HOMES, LLC",01/13/2022
1054589907,07/01/2021,09/30/2021,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,75.00,1986411410,"BRACKENBOX, INC.",01/13/2022
1267977255,10/01/2018,12/31/2018,3975,CABRAY,,HAINES,0.00,0.00,858.84,0.00,0.00,858.84,348264974,MORGAN STANLEY  & CO. LLC,01/18/2019
463011372,10/01/2016,12/31/2016,13621,ARTHUR,,WILHELMI,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,01/09/2017
3811264478,04/01/2017,06/30/2017,19001,SARA,,BARNES,0.00,75.00,0.00,0.00,75.00,75.00,1233307722,DEVELOPMENT GROUP LLC UKRANIAN VILLAGE,07/20/2017
115378636,01/01/2021,03/31/2021,14641,AMY,,DEGNAN,0.00,0.00,0.00,0.00,0.00,75.00,2698848797,ECO BRITE CAR WASH,01/13/2022
3166795211,01/01/2021,03/31/2021,4116,JEROME,S,SCHAIN,0.00,0.00,0.00,234.37,0.00,234.37,4269411767,"CURATIVE HEALTH, LLC",01/13/2022
2800386195,07/01/2017,09/30/2017,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,75.00,1537371615,CROWN CASTLE NG CENTRAL LLC,01/08/2018
3776701015,10/01/2023,12/31/2023,25319,NOAH,M,BAZIS,0.00,61.50,0.00,0.00,61.50,61.50,3938899747,INSTITUTE FOR JUSTICE,01/19/2024
2682578636,04/01/2023,06/30/2023,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,1950.00,2039608314,CIRCESTEEM,10/19/2023
1296194419,01/01/2018,03/31/2018,3851,TIMOTHY,A,TAYLOR,0.00,0.00,0.00,50.00,0.00,50.00,3445752701,ELECTRICAL CONTRACTORS' ASSOCIATION OF CITY OF CHICAGO (ECA),04/02/2018
4131652034,04/01/2014,06/30/2014,4339,AMY,S,BRENNAN,0.00,324.00,0.00,0.00,324.00,324.00,2757426331,JPMORGAN CHASE & CO.,07/17/2014
2315462996,07/01/2023,09/30/2023,28041,ANGELES,B,CASTRO,0.00,0.00,69.27,0.00,0.00,69.27,2992711528,AMERICAN AIRLINES,10/19/2023
1556670581,04/01/2021,06/30/2021,14641,AMY,,DEGNAN,0.00,0.00,0.00,0.00,0.00,1267.08,1609897839,"LEXINGTON HOMES, LLC",01/13/2022
3974096108,01/01/2023,03/31/2023,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,325.00,3392338904,HUDSON MICHIGAN AVENUE LLC,10/19/2023
747590487,01/01/2019,03/31/2019,9082,JOSEPH,E,PILEWSKI,0.00,0.00,24.17,0.00,0.00,24.17,1349127361,LORETTO HOSPITAL,11/01/2019
3176689971,01/01/2019,03/31/2019,15501,DAVID,M.,GROSS,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,04/18/2019
3208921389,07/01/2018,09/30/2018,16181,JEREMY,,FLYNN,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,10/16/2018
499045683,10/01/2017,12/31/2017,16801,YUHONG,A,ZHANG,0.00,0.00,1505.00,0.00,0.00,1505.00,2148425495,AMERICAN AIRLINES,01/19/2018
3742381700,01/01/2016,03/31/2016,4333,CLINT,V,BROWN,0.00,137.00,0.00,0.00,137.00,137.00,3538227539,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS,04/04/2016
3811264478,04/01/2017,06/30/2017,19001,SARA,,BARNES,0.00,75.00,0.00,0.00,75.00,75.00,1010888929,1542 W NORTH AVE LLC C/O MIKE KANE,07/20/2017
630762504,07/01/2015,09/30/2015,13001,KATHLEEN,,STRAND,0.00,0.00,231.00,0.00,0.00,231.00,55264821,COCA-COLA,09/30/2015
4250260558,10/01/2021,12/31/2021,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,1011.75,3129880962,"UNION GROUP OF ILLINOIS, LLC",01/13/2022
2238075526,01/01/2017,03/31/2017,14301,MICHAEL,T,DEBONVILLE,0.00,0.00,303.67,0.00,0.00,303.67,3251800802,"CAR2GO N.A., LLC",04/17/2017
3965226255,01/01/2014,03/31/2014,4371,JESSICA,M,SCHRAMM,0.00,0.00,0.00,0.00,0.00,75.00,3634994169,3607 N LAKEWOOD LLC,07/31/2014
2059640504,01/01/2019,03/31/2019,9082,JOSEPH,E,PILEWSKI,0.00,217.00,0.00,0.00,217.00,217.00,3801955833,LIUNA CHICAGOLAND LABORERS' DISTRICT COUNCIL TRAINING AND APPRENTICE FUND,11/01/2019
115378636,01/01/2021,03/31/2021,14641,AMY,,DEGNAN,0.00,0.00,0.00,0.00,0.00,75.00,1744521974,BRIDGEPORT SHELL,01/13/2022
1599699118,10/01/2021,12/31/2021,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,75.00,3284762975,"NORTHSIDE ENTERTAINMENT HOLDINGS, LLC",01/13/2022
1054589907,07/01/2021,09/30/2021,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,75.00,1232802734,MENOMONEE CLUB,01/13/2022
4011190322,10/01/2017,12/31/2017,19185,ERIN,,WAITZ,0.00,0.00,15.28,0.00,0.00,19.28,4135737649,"MOBILITIE, LLC",01/15/2018
2635775116,10/01/2015,12/31/2015,4273,JACK,L,PARRINO,0.00,0.00,0.00,0.00,0.00,170.92,3054141104,SURFACE SOLUTIONS GROUP,01/19/2016
2536707757,10/01/2017,12/31/2017,10262,EDWARD,,MARCIN,0.00,0.00,10.00,0.00,0.00,10.00,1992232448,CLEAR CHANNEL OUTDOOR,01/18/2018
3811264478,04/01/2017,06/30/2017,19001,SARA,,BARNES,0.00,75.00,0.00,0.00,75.00,75.00,348593447,PATRICK GALLAGHER,07/20/2017
1507093179,07/01/2015,09/30/2015,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,13.00,2260960772,FIRST AMERICAN PROPERTIES,10/15/2015
1372401431,07/01/2018,09/30/2018,3825,MIGUEL,A,SANTIAGO,0.00,0.00,0.00,0.00,0.00,2000.00,3588578631,ALTRIA CLIENT SERVIES LLC,10/02/2018
2199102546,01/01/2015,03/31/2015,4228,NEAL,H,ATTERMANN,0.00,0.00,116.31,0.00,0.00,116.31,709492975,CITIGROUP GLOBAL MARKETS INC.,04/17/2015
1271899458,07/01/2015,09/30/2015,8961,GLEN,,GRIMM,0.00,0.00,83.20,0.00,0.00,83.20,170555894,EXELON GENERATION - CONSTELLATION ENERGY,10/09/2015
1474658549,10/01/2019,12/31/2019,3996,DONOVAN,W,PEPPER,15000.00,0.00,200.00,0.00,0.00,15400.00,4244390342,WALGREEN CO.,01/15/2020
2122224621,01/01/2023,03/31/2023,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,1437.98,1044516389,CHICAGO PUBLIC SCHOOLS,10/19/2023
913568022,07/01/2023,09/30/2023,27961,SAMIRA,,HANESSIAN,0.00,0.00,20.00,0.00,0.00,20.00,194495729,ILLINOIS ENVIRONMENTAL COUNCIL,10/19/2023
707967104,07/01/2019,09/30/2019,24022,ANYA,,MALKOV,0.00,0.00,746.00,0.00,0.00,746.00,3390304522,"AMAZON.COM SERVICES, INC.",10/17/2019
2537220889,04/01/2014,06/30/2014,3836,JOHN,A,DOERRER,0.00,216.00,0.00,0.00,216.00,216.00,2336378373,CHICAGO RETAIL MERCHANTS ASSOC.,07/03/2014
1126933029,07/01/2014,09/30/2014,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,5.65,3362935884,LG DEVELOPMENT GROUP,10/07/2014
3825562819,04/01/2023,06/30/2023,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,722.05,1044516389,CHICAGO PUBLIC SCHOOLS,10/19/2023
2214452911,10/01/2016,12/31/2016,13761,MICHAEL,,AXELROD,0.00,0.00,100.00,0.00,0.00,100.00,1681764518,GLOBETROTTERS ENGINEERING CORP.,12/19/2016
2308620357,01/01/2015,03/31/2015,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,321.64,148851252,NORTH COMMUNITY BANK,04/20/2015
568444404,01/01/2014,03/31/2014,4115,ELIZABETH,,LIVELY,0.00,0.00,0.00,0.00,0.00,250.00,385079875,METROPOLITAN CHICAGO HEALTHCARE COUNCIL,04/11/2014
115621946,01/01/2015,03/31/2015,4273,JACK,L,PARRINO,0.00,0.00,0.00,0.00,0.00,150.24,3054141104,SURFACE SOLUTIONS GROUP,07/21/2015
3297999178,07/01/2023,09/30/2023,25760,GERALD,,GARCIA,0.00,75.00,0.00,0.00,75.00,75.00,3234998577,TONY NG,10/20/2023
2717842283,10/01/2015,12/31/2015,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,115.47,4126343615,"SP HURON, LLC  DBA 415 HURON STREET LLC",01/19/2016
2541427057,10/01/2021,12/31/2021,23883,ASHLIE,,KUEHN,96000.00,0.00,0.00,0.00,0.00,96000.00,3753025608,"JUUL LABS, INC.",01/13/2022
3791614664,07/01/2023,09/30/2023,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,125.00,646345302,NEIGHBORSPACE,10/20/2023
3734042227,04/01/2018,06/30/2018,13781,ZACH,A,KOUTSKY,0.00,25.00,185.00,0.00,25.00,210.00,3538227539,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS,07/16/2018
1159969953,01/01/2017,03/31/2017,8961,GLEN,,GRIMM,0.00,0.00,64.00,0.00,0.00,116.00,1656644392,"EXELON GENERATION COMPANY, LLC",04/12/2017
1169163765,07/01/2018,09/30/2018,14641,AMY,,DEGNAN,0.00,0.00,0.00,0.00,0.00,359.80,1636819144,ACADIA REALTY TRUST,10/10/2018
2716866266,01/01/2018,03/31/2018,15601,WILLIAM,,GLUNZ,0.00,0.00,808.40,0.00,0.00,865.42,2148425495,AMERICAN AIRLINES,04/11/2018
3902557521,04/01/2018,06/30/2018,21001,CAROLYN,,SAPER,0.00,0.00,5.00,0.00,0.00,5.00,1606772928,"READASKCHAT, LTD.",07/02/2018
1101502997,10/01/2021,12/31/2021,14641,AMY,,DEGNAN,0.00,0.00,0.00,0.00,0.00,20.55,248063690,UNITED CENTER JOINT VENTURE,01/13/2022
4233864529,07/01/2023,09/30/2023,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,1050.00,2039608314,CIRCESTEEM,10/20/2023
3811264478,04/01/2017,06/30/2017,19002,NICK,,FTIKAS,0.00,75.00,0.00,0.00,75.00,75.00,4283429695,TULLAMORE MGMT LLC C/O JOHN DOWNES,10/20/2017
3962690802,01/01/2017,03/31/2017,15981,DAN,,LOPEZ,0.00,0.00,809.19,0.00,0.00,809.19,228699173,BEST BUY,04/12/2017
115378636,01/01/2021,03/31/2021,3782,MARA,S,GEORGES,0.00,0.00,0.00,0.00,0.00,75.00,3337350117,"AVGERIS AND ASSOCIATES, INC.",01/13/2022
2136244134,10/01/2018,12/31/2018,16181,JEREMY,,FLYNN,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,01/17/2019
3396563392,10/01/2015,12/31/2015,3752,MITCHELL,A,CARRELL,0.00,0.00,30.00,0.00,0.00,45.00,1043907293,"CUBESMART, LP",01/27/2016
1706647244,04/01/2014,06/30/2014,4333,CLINT,V,BROWN,0.00,99.00,0.00,0.00,99.00,99.00,1945718438,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS,07/22/2014
3504638716,04/01/2014,06/30/2014,4360,LEWIS,,MILLER,0.00,8.00,97.21,0.00,8.00,105.21,4117277579,"XEROX BUSINESS SERVICES, LLC",07/21/2014
3372462515,10/01/2019,12/31/2019,4003,SCOTT,E,SAEF,0.00,0.00,0.00,0.00,0.00,30.51,3155112451,THE BARACK OBAMA FOUNDATION,01/21/2020
2800386195,07/01/2017,09/30/2017,4027,JOHN,J,CULLERTON,0.00,0.00,0.00,0.00,0.00,75.00,161171185,"ECOATM, LLC",11/09/2017
2440429876,07/01/2018,09/30/2018,10921,WILLIAM,,O'DONAGHUE,0.00,0.00,0.00,0.00,0.00,75.00,4120734982,"AMAZON RETAIL, LLC",11/30/2018
115378636,01/01/2021,03/31/2021,14641,AMY,,DEGNAN,0.00,0.00,0.00,0.00,0.00,75.00,2102758611,"SARATOGA DEWITT, LLC",01/13/2022
3766471373,01/01/2018,03/31/2018,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,1224717824,WISCONSIN ENERGY CORPORATION,11/30/2018
2106775993,07/01/2017,09/30/2017,19001,SARA,,BARNES,0.00,75.00,0.00,0.00,75.00,75.00,1747054194,JMMN LLC C/O GERHARD ZINSERLING & JOEL HELLER,10/20/2017
3297999178,07/01/2023,09/30/2023,25760,GERALD,,GARCIA,0.00,75.00,0.00,0.00,75.00,75.00,2410691809,SAM SPITZ,10/20/2023
1028653907,01/01/2014,03/31/2014,3851,TIMOTHY,A,TAYLOR,0.00,0.00,50.00,0.00,0.00,50.00,2748181048,ELECTRICAL CONTRACTORS' ASSOCIATION OF CITY OF CHICAGO,03/31/2014
2904365810,01/01/2015,03/31/2015,6961,SARAH,,CALDER,0.00,0.00,0.00,0.00,0.00,250.00,385079875,METROPOLITAN CHICAGO HEALTHCARE COUNCIL,04/17/2015
3403075892,07/01/2023,09/30/2023,25760,GERALD,,GARCIA,0.00,275.00,0.00,0.00,275.00,275.00,1377070182,FOXFORD CONSTRUCTION LLC,10/20/2023
1523470276,10/01/2014,12/31/2014,6961,SARAH,,CALDER,0.00,0.00,0.00,0.00,0.00,100.00,385079875,METROPOLITAN CHICAGO HEALTHCARE COUNCIL,01/06/2015
665729970,10/01/2016,12/31/2016,3992,VIRGINIA,,PACE,0.00,150.00,0.00,0.00,150.00,150.00,936834028,HOUSING OPPORTUNITIES & MAINTENANCE FOR THE ELDERLY,01/10/2017
4160468150,04/01/2014,06/30/2014,3851,TIMOTHY,A,TAYLOR,0.00,0.00,0.00,0.00,0.00,50.00,2748181048,ELECTRICAL CONTRACTORS' ASSOCIATION OF CITY OF CHICAGO,07/01/2014
3811264478,04/01/2017,06/30/2017,19001,SARA,,BARNES,0.00,75.00,0.00,0.00,75.00,75.00,2555522122,WELLINGTON DEVELOPMENT LLC C/O BOB MANGAN,10/19/2017
3441420934,07/01/2018,09/30/2018,14042,TRACEY,,HESTER,0.00,0.00,255.00,0.00,0.00,255.00,329021446,TARGET CORPORATION,10/17/2018
3297999178,07/01/2023,09/30/2023,25760,GERALD,,GARCIA,0.00,75.00,0.00,0.00,75.00,75.00,3317112981,UPRISE CANNABIS,10/20/2023
3799639628,07/01/2017,09/30/2017,14641,AMY,,DEGNAN,0.00,0.00,0.00,0.00,0.00,90.16,1414890232,DAN MARK,10/11/2017
89846114,10/01/2015,12/31/2015,3836,JOHN,A,DOERRER,0.00,96.00,0.00,0.00,96.00,96.00,3002606964,HEXAGON SI,01/12/2016
360080945,07/01/2018,09/30/2018,19481,BRUCE,,MILLIGAN,0.00,0.00,337.42,0.00,0.00,337.42,872878599,"AUTODESK, INC.",10/11/2018
4071235240,04/01/2018,06/30/2018,13621,ARTHUR,,WILHELMI,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,07/10/2018
798246064,07/01/2023,09/30/2023,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,1353.68,1044516389,CHICAGO PUBLIC SCHOOLS,10/20/2023
115378636,01/01/2021,03/31/2021,14641,AMY,,DEGNAN,0.00,0.00,0.00,0.00,0.00,75.00,1609897839,"LEXINGTON HOMES, LLC",01/13/2022
1611479896,07/01/2023,09/30/2023,24221,KELLY,,EICKENHORST,0.00,0.00,471.00,0.00,0.00,471.00,2992711528,AMERICAN AIRLINES,10/20/2023
659415236,04/01/2019,06/30/2019,3836,JOHN,A,DOERRER,0.00,156.00,0.00,0.00,156.00,156.00,2474572655,CHICAGO RETAIL MERCHANTS ASSOC.,07/09/2019
1192668442,04/01/2019,06/30/2019,23601,TIMOTHY,,EHLERT,0.00,0.00,933.00,0.00,0.00,933.00,1881421443,INSPIRE BRANDS,07/19/2019
3197416221,10/01/2018,12/31/2018,4195,TIMOTHY,K.,HINCHMAN,3656.25,0.00,0.00,0.00,0.00,3681.25,2417311969,MCDONALD'S CORPORATION,12/14/2018
1160301874,07/01/2017,09/30/2017,19741,CHAN,,LIEU,0.00,0.00,120.11,0.00,0.00,120.11,3816061958,SELF-DRIVING COALITION FOR SAFER STREETS,10/05/2017
2704266136,01/01/2014,03/31/2014,9281,MARTY,,SMALL,0.00,300.00,100.00,0.00,300.00,1421.26,618254846,AST CORPORATION,03/31/2014
862839747,01/01/2015,03/31/2015,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,75.00,3883601131,"SPECTRUM REAL ESTATE PROPERTIES, INC",04/20/2015
913568022,07/01/2023,09/30/2023,25500,AMY,,MASTERS,0.00,0.00,20.00,0.00,0.00,20.00,2052982223,BUILDING OWNERS AND MANAGERS ASSOCIATION OF CHICAGO (BOMA/CHICAGO),10/19/2023
2382748970,04/01/2018,06/30/2018,19186,ROBERT,,WILSON,0.00,0.00,0.00,0.00,0.00,100.00,4135737649,"MOBILITIE, LLC",07/18/2018
4247289152,07/01/2016,09/30/2016,12901,HOLLY,,COOPER,0.00,0.00,1260.08,0.00,0.00,1260.08,2627841836,"XEROX BUSINESS SERVICES, LLC",10/17/2016
1862304995,10/01/2018,12/31/2018,5127,PAT,,DOERR,200.00,0.00,125.00,150.00,0.00,565.00,841403895,HOSPITALITY BUSINESS ASSOC OF CHICAGO,01/22/2019
3740000408,01/01/2016,03/31/2016,6082,ELIZABETH,,KREGOR,0.00,0.00,13.99,0.00,0.00,13.99,3938899747,INSTITUTE FOR JUSTICE,04/20/2016
