COMPENSATION_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,COMPENSATION_AMOUNT,CLIENT_ID,CLIENT_NAME,CREATED_DATE
3684366966,04/01/2018,06/30/2018,4072,JOHN,L,BOROVICKA,3333.33,917408320,"CONDUENT, INC. AND ITS AFFILIATES",09/19/2018
4289748723,07/01/2024,09/30/2024,4278,HOMERO,,TRISTAN,5000.00,2571848830,ORACLE INC,01/09/2025
2685180749,01/01/2018,03/31/2018,16642,MELISSA,,SCHAKOWSKY,5000.00,2691521897,COMMUNITY BLIGHT SOLUTIONS,04/16/2018
18042788,10/01/2015,12/31/2015,4169,MARIAH,,DIGRINO,1000.00,838067025,"AG-OCG 360 NORTH MICHIGAN, L.L.C.",12/05/2016
247822674,10/01/2015,12/31/2015,3991,BETH,,DORIA,3000.00,2079456233,FEDERATION OF WOMEN CONTRACTORS,12/18/2015
3941539372,01/01/2015,03/31/2015,9342,DAVE,,SEVERSON,2737.50,4066986617,"KOCH COMPANIES PUBLIC SECTOR, LLC AND AFFILIATES",04/10/2015
3138554919,07/01/2017,09/30/2017,15381,ELIZABETH,A.,REYES,7500.00,3252843447,LATIN UNITED COMMUNITY HOUSING ASSOCIATION,10/18/2017
2169248667,04/01/2018,06/30/2018,3826,THOM,M,SERAFIN,7500.00,4048551740,"WAL-MART STORES, INC.",07/19/2018
2095343255,04/01/2017,06/30/2017,8162,GERY,J.,CHICO,3125.00,1944708523,PEOPLES GAS LIGHT AND COKE CO.,01/16/2018
2283417047,04/01/2017,06/30/2017,4010,RICHARD,,KLAWITER,2500.00,3829400662,CMK DEVELOPMENT CORPORATION,01/24/2018
86815180,07/01/2015,09/30/2015,3744,TIMOTHY,J,DART,3000.00,2117133472,"KOCH COMPANIES PUBLIC SECTOR, LLC",10/13/2015
3571744813,07/01/2024,09/30/2024,24485,ANDREW,,HAYS,2666.00,1996033109,"RIVER NORTH BLUE SUSHI, LLC",09/30/2024
879102685,04/01/2024,06/30/2024,25748,THOMAS,S,MOORE,3500.00,25203698,"BALL, BRIGITTE",07/12/2024
2128412236,01/01/2015,03/31/2015,4246,JOSEPH,P.,GATTUSO,1663.20,2242865882,INTRINSIC SCHOOLS,06/10/2015
2148486695,04/01/2024,06/30/2024,27541,DAVID,,LOWITZKI,18000.00,632963154,"ILLINOIS STATE PUBLIC INTEREST RESEARCH GROUP, INC.",07/12/2024
459734195,10/01/2024,12/31/2024,19001,SARA,K,BARNES,75.00,687495385,ICM PROPERTIES,01/08/2025
106851869,10/01/2015,12/31/2015,3833,PAUL,W,SHADLE,5000.00,3043711189,"MOTOR ROW PROPERTIES, LLC",11/21/2016
3099821838,10/01/2019,12/31/2019,24073,SAMANTHA,,STINSON,5000.00,1589984964,ILLINOIS HOTEL AND LODGING ASSOCIATION,01/13/2020
3726190387,04/01/2024,06/30/2024,25748,THOMAS,S,MOORE,2992.00,3845301162,"HOCKMAN, JASON",07/12/2024
2281156122,01/01/2016,03/31/2016,4077,FRANK,J.,CORTESE,1000.00,3425683893,CHICAGO FILM STUDIO LLC,04/15/2016
2653026000,01/01/2017,03/31/2017,4301,DANIEL,J,LYNCH,1692.00,768329784,UNITED AIRLINES,04/17/2017
459734195,10/01/2024,12/31/2024,19001,SARA,K,BARNES,75.00,2851154890,AIDAN DESMOND,01/08/2025
1211401834,10/01/2019,12/31/2019,3896,MARTHA,,LINSLEY,57.60,348264974,MORGAN STANLEY  & CO. LLC,01/17/2020
3347417016,01/01/2014,03/31/2014,3740,MICHAEL,J,KASPER,15000.00,589954167,HILTON WORLDWIDE,10/30/2014
144658317,07/01/2014,09/30/2014,3740,MICHAEL,J,KASPER,30000.00,2111950330,UNITED PARCEL SERVICE,10/30/2014
2151647318,07/01/2019,09/30/2019,9481,KATHERINE,,JAHNKE-DALE,2000.00,71656779,R2 COMPANIES,10/31/2019
3560505081,01/01/2015,03/31/2015,4007,JOHN,J,"KELLY, JR.",21000.00,2801251730,DEVRY EDUCATION GROUP,01/19/2016
2669873839,04/01/2017,06/30/2017,3962,CHRIS,A,LEACH,3500.00,63547410,GOLUB & COMPANY,07/19/2017
2283417047,04/01/2017,06/30/2017,16501,REYAHD,,KAZMI,2500.00,2718966096,GREENSTONE PARTNERS,10/31/2017
2283417047,04/01/2017,06/30/2017,18801,LUIS,,ARROYO,2500.00,343601493,PETER ARENSON,07/20/2017
1373985287,10/01/2018,12/31/2018,3912,TERRY,M,GABINSKI,15000.00,2597333080,"F.H. PASCHEN, S.N. NIELSEN",01/14/2019
1198668104,01/01/2017,03/31/2017,4072,JOHN,L,BOROVICKA,7500.00,2593747168,"MILLENNIUM PARK GARAGES, LLC",12/14/2017
360524929,01/01/2016,03/31/2016,3930,DAVID,M,DRING,15000.00,3499391618,TED WYNN,11/02/2016
3085053525,07/01/2018,09/30/2018,3740,MICHAEL,J,KASPER,30000.00,1440095573,AMERICAN BEVERAGE ASSOCIATION,10/11/2018
1642620763,10/01/2017,12/31/2017,4193,JOHN,F,DUNN,18000.00,3530889491,"APPLE, INC",01/19/2018
1373985287,10/01/2018,12/31/2018,3740,MICHAEL,J,KASPER,15000.00,67010880,"FAMILY GUIDANCE CENTERS, INC.",01/15/2019
975376924,10/01/2018,12/31/2018,3740,MICHAEL,J,KASPER,7500.00,2432453750,LOGAN JONES LP,01/15/2019
441684849,01/01/2024,03/31/2024,25732,STEVEN,,GUERRY,1000.00,1937798976,"RN 540 HOTEL COMPANY,  LLC, RN 116 COMPANY LLC,  RN 124/125 COMPANY LLC,  RN 120 COMPANY LLC,  443 WABASH MA OWNER LLC",04/17/2024
625506386,01/01/2019,03/31/2019,9082,JOSEPH,E,PILEWSKI,3885.00,1349127361,LORETTO HOSPITAL,11/01/2019
3540229607,10/01/2018,12/31/2018,11241,JAMES,,GRIFFIN,5000.00,3223460293,GEORGE GONZALEZ,01/21/2019
2255559549,10/01/2017,12/31/2017,4193,JOHN,F,DUNN,12500.00,1027557521,AT&T ILLINOIS,01/19/2018
3540229607,10/01/2018,12/31/2018,3833,PAUL,W,SHADLE,5000.00,3795449478,MCZ DEVELOPMENT LLC,02/22/2019
293186870,10/01/2014,12/31/2014,4246,JOSEPH,P.,GATTUSO,510.00,902682539,TISHMAN SPEYER PROPERTIES,06/11/2015
3770266707,01/01/2014,03/31/2014,3744,TIMOTHY,J,DART,4500.00,3654453817,"CLEAR CHANNEL OUTDOOR, INC.,D/B/A CLEAR CHANNEL AIRPORTS",07/29/2014
2549166030,04/01/2015,06/30/2015,6825,AMY,,KURSON,9000.00,3734453058,"AREAS USA ORD, LLC.",07/17/2015
4253124996,04/01/2024,06/30/2024,25748,THOMAS,S,MOORE,4724.00,1629761740,"WARREN, KENNETH",07/12/2024
828798473,01/01/2019,03/31/2019,9481,KATHERINE,,JAHNKE-DALE,5000.00,893654486,RELATED MIDWEST,10/31/2019
4135864769,07/01/2018,09/30/2018,4103,MARY,E,GEORGE,5000.00,1018979242,RIVERSIDE INVESTMENT AND DEVELOPMENT,10/22/2018
2462338385,01/01/2018,03/31/2018,4345,RAJ,,PATEL,396.63,1142196526,"UNITED AIRLINES, INC.",04/12/2018
1831730983,01/01/2018,03/31/2018,3930,DAVID,M,DRING,15000.00,1386618973,"AIRBNB, INC.",10/11/2018
2617780736,10/01/2016,12/31/2016,4126,MICHAEL,A,ALVAREZ,5000.00,318117739,COMCAST CORP.,09/18/2017
3085053525,07/01/2018,09/30/2018,3739,COURTNEY,C,NOTTAGE,30000.00,1440095573,AMERICAN BEVERAGE ASSOCIATION,10/11/2018
3014740346,10/01/2019,12/31/2019,3847,GRAHAM,C,GRADY,2000.00,879320182,"PACE PROPERTY GROUP, LLC",01/21/2020
3404641885,10/01/2017,12/31/2017,11241,JAMES,,GRIFFIN,2381.25,2589532004,ARTIS SENIOR LIVING,01/17/2018
4272273173,04/01/2019,06/30/2019,3991,BETH,,DORIA,3000.00,1117891776,FEDERATION OF WOMEN CONTRACTORS,07/17/2019
1852423580,01/01/2016,03/31/2016,11942,MATTHEW,B,GOMEZ-MESQUITA,28537.00,3399680652,BLACKHAWK COMMUNITY ICE RINK LLC,10/14/2016
3792345161,07/01/2018,09/30/2018,4202,KATRIINA,,MCGUIRE,1000.00,2478535042,"DRAPER & KRAMER, INC",10/18/2018
3792345161,07/01/2018,09/30/2018,18281,AMY,,DE VALLET,1000.00,386666604,TRIBUNE MEDIA COMPANY,10/10/2018
1156141944,01/01/2014,03/31/2014,4303,JEFFREY,N,OWEN,10000.00,2289522816,UNIVERSITY OF CHICAGO,09/08/2014
2175478891,04/01/2015,06/30/2015,4157,BRIDGET,M,O'KEEFE,2112.00,3207101548,CEDAR STREET COMPANIES,02/12/2016
3864946534,04/01/2014,06/30/2014,4371,JESSICA,M,SCHRAMM,5883.00,2060234330,MIDDLEFORK DEVELOPMENT LLC,07/31/2014
332572887,04/01/2024,06/30/2024,27961,SAMIRA,,HANESSIAN,1500.00,194495729,ILLINOIS ENVIRONMENTAL COUNCIL,07/12/2024
3028714214,07/01/2017,09/30/2017,4246,JOSEPH,P.,GATTUSO,5376.00,603642917,"LAND AND SEA DEVELOPMENT, LLC",11/30/2017
1343700738,04/01/2024,06/30/2024,25748,THOMAS,S,MOORE,700.00,2628244022,"ROSADO, MICHAEL",07/12/2024
3305203168,10/01/2018,12/31/2018,18742,ALEX,,SUGARMAN,3000.00,432648431,"CHICAGO CUBS BASEBALL CLUB, LLC",01/04/2019
3233985650,04/01/2014,06/30/2014,9743,MICHAEL,,ALEXANDER,1875.00,1946303286,"MEDMAR, INC.",09/10/2014
672841340,04/01/2024,06/30/2024,25748,THOMAS,S,MOORE,8743.00,2870230742,CHURCH OF OUR SAVIOR,07/12/2024
2658984138,04/01/2015,06/30/2015,7441,JAMES,M,HOULIHAN,6250.00,2373859748,"BELGRAVIA GROUP, LTD.",08/25/2015
952843981,07/01/2014,09/30/2014,4316,BERNARD,I,CITRON,300.00,3362935884,LG DEVELOPMENT GROUP,10/07/2014
3681051727,01/01/2019,03/31/2019,18742,ALEX,,SUGARMAN,1500.00,3247499884,HSC PLAZA AND BUILDING OPERATIONS LLC,04/21/2019
2131712944,07/01/2018,09/30/2018,14481,DJAVAN,,CONWAY,1500.00,1101611642,ILLINOIS RETAIL SWEEPSTAKES AND PROMOTION ASSOCIATION,10/21/2018
2443726394,10/01/2016,12/31/2016,3744,TIMOTHY,J,DART,2000.00,2477514977,LS TRAVEL RETAIL NORTH AMERICA,01/04/2017
2335160956,07/01/2019,09/30/2019,3833,PAUL,W,SHADLE,5000.00,345113408,FAR POINT,01/15/2020
647013237,07/01/2015,09/30/2015,3930,DAVID,M,DRING,19500.00,1009942244,CITIGROUP MANAGEMENT CORPORATION,10/09/2015
3333905783,07/01/2015,09/30/2015,9481,KATHERINE,,JAHNKE-DALE,1500.00,3505697459,SHAPACK DEVELOPMENT CO.,10/21/2015
1527992412,10/01/2018,12/31/2018,18282,MURRAY,,MCQUEEN,500.00,386666604,TRIBUNE MEDIA COMPANY,01/20/2019
1434947690,10/01/2019,12/31/2019,5861,THOMAS,S,MOORE,1500.00,1189616049,"CINKUS, JOHN",01/06/2020
3055494711,01/01/2024,03/31/2024,15425,RUSHDA,,MUSTAFA,432.69,516723106,JEFFERIES LLC,04/17/2024
4183666077,10/01/2019,12/31/2019,15081,LIZ,,BUTLER,2500.00,3499549763,"PROLOGIS, INC.",01/17/2020
3783354667,07/01/2017,09/30/2017,9621,MICHAEL,,EZGUR,3000.00,319283105,"BAUM REVISION, LLC",10/19/2017
2577184349,01/01/2017,03/31/2017,16041,DENNIS,,PEDRELLI,1080.00,2524678133,"CHICAGO PARKING METERS, LLC",04/13/2017
272755929,07/01/2014,09/30/2014,3912,TERRY,M,GABINSKI,1200.00,3532722787,G & A CONSTRUCTION,10/21/2014
3113740538,01/01/2017,03/31/2017,4219,MARK,S,LENZ,4287.00,3809086492,"MAGNOLIA COURT APARTMENTS, LLC",04/20/2017
3496155142,07/01/2018,09/30/2018,15423,OMAR,,DAGHESTANI,757.21,613630142,"STIFEL, NICOLAUS & CO., INC.",10/15/2018
3826536901,01/01/2024,03/31/2024,16541,LEAARON,,FOLEY,960.00,1759842878,"NEUTRON HOLDINGS, INC DBA LIME",04/17/2024
3418409508,04/01/2016,06/30/2016,4065,DANIEL,A,FINKEL,5000.00,3916428240,GOLD COAST TICKETS,07/17/2016
3778013488,07/01/2014,09/30/2014,3925,JAMES,J,BANKS,500.00,2288813694,VINSON GRCIA,10/20/2014
3499056431,01/01/2019,03/31/2019,13761,MICHAEL,,AXELROD,12000.00,1322500013,SUNPOWER,11/04/2019
2550779281,10/01/2019,12/31/2019,3847,GRAHAM,C,GRADY,600.00,3372957074,GREEN THUMB INDUSTRIES,01/21/2020
3725492285,07/01/2016,09/30/2016,4193,JOHN,F,DUNN,30000.00,3569199162,"SSP AMERICA, INC.",11/29/2016
2118446474,01/01/2017,03/31/2017,4030,WAYNE,F,OSOBA,9888.00,3657024855,REGAL BELOIT CORPORATION,04/11/2017
1114121456,07/01/2015,09/30/2015,11421,KRISTOPHER,J.,ANDERSON,6400.00,467446171,ILLINOIS ASSOCIATION OF REALTORS,10/19/2015
4023806251,04/01/2019,06/30/2019,4257,THOMAS,P,COFFEY,1000.00,1740101898,HEARN COMPANY,10/08/2019
1831730983,01/01/2018,03/31/2018,15081,LIZ,,BUTLER,15000.00,2711447879,SHAPACK DEVELOPMENT CO.,04/19/2018
106851869,10/01/2015,12/31/2015,3833,PAUL,W,SHADLE,5000.00,838067025,"AG-OCG 360 NORTH MICHIGAN, L.L.C.",11/21/2016
2064751560,01/01/2024,03/31/2024,11721,MARGARET,M,ANDERSON,650.00,3795178468,"MILLENNIUM PARKING CONCESSIONS LLC, MILLENNIUM PARKING HOLDINGS LLC, MILLENNIUM PARKING GARAGES LLC",04/17/2024
3347417016,01/01/2014,03/31/2014,3877,GYATA,M,KIMMONS,15000.00,2231350553,"WESTFIELD CONCESSION MANAGEMENT, INC.",10/23/2014
959980800,01/01/2015,03/31/2015,3930,DAVID,M,DRING,18750.00,3346252479,ACADEMY FOR URBAN SCHOOL LEADERSHIP,10/09/2015
3183491730,01/01/2018,03/31/2018,9481,KATHERINE,,JAHNKE-DALE,2000.00,3844162928,JDL DEVELOPMENT CORP,02/22/2019
3411608623,04/01/2017,06/30/2017,14921,PATRICK,,CAREY,30000.00,1824618498,HUDSON GROUP,07/21/2017
46475588,10/01/2015,12/31/2015,4336,RALPH,V,HUGHES,4800.00,3579583930,"MACY'S RETAIL HOLDINGS, INC",01/09/2016
828798473,01/01/2019,03/31/2019,22221,LUIS,A.,ANDRADE,5000.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,03/29/2019
1836835786,01/01/2018,03/31/2018,19001,SARA,,BARNES,500.00,591151073,FMW HOLDINGS LLC C/O PHILLIP CIACCIO,04/23/2018
1383962244,07/01/2018,09/30/2018,5861,THOMAS,S,MOORE,3737.00,499321851,"GAO, JACKIE DAN",10/10/2018
1836835786,01/01/2018,03/31/2018,19001,SARA,,BARNES,500.00,3908853729,CZAR ENTERPRISES LLC C/O SEBASTIAN BARSH,04/23/2018
1672669655,01/01/2019,03/31/2019,23782,ALAN,P,ALLEGRETTO,2000.00,514252850,UNIVERSAL BOOT INCORPORATED,04/10/2019
1429801259,01/01/2016,03/31/2016,4007,JOHN,J,"KELLY, JR.",21000.00,893131092,BREAKTHRU BEVERAGE ILLINOIS,12/14/2016
1505553041,10/01/2014,12/31/2014,3809,MICHAEL,J,DILORENZO,20934.00,531536487,WENDY'S OLD FASHIONED HAMBURGERS,01/28/2015
1991981014,01/01/2024,03/31/2024,3890,KATHLEEN,A,DUNCAN,2000.00,1963721664,PERCEPTION CANNABIS CHICAGO  SOUTH INC. D/B/A PERCEPTION CHICAGO SOUTH,04/17/2024
1787211688,04/01/2014,06/30/2014,3740,MICHAEL,J,KASPER,9000.00,495985465,"UTILITY SERVICE PARTNERS, INC.",10/30/2014
2027194195,01/01/2015,03/31/2015,4116,JEROME,S,SCHAIN,3000.00,2129490837,CLARK STREET DEVELOPMENT,09/30/2015
2076871716,07/01/2017,09/30/2017,14942,MATT,,SANCHEZ,2500.00,3482934398,"CENTURY DOCKS, LLC",10/18/2017
2851305329,04/01/2018,06/30/2018,5861,THOMAS,S,MOORE,1600.00,815850059,"LIBERSON, MARK",10/05/2018
1216221001,07/01/2019,09/30/2019,3985,PAUL,,ROSENFELD,9000.00,3950284454,AMERICAN STAFFING ASSOCIATION,10/21/2019
3177429855,01/01/2014,03/31/2014,5861,THOMAS,S,MOORE,2351.25,901218199,"BONEY, TOM",01/12/2015
3787300040,01/01/2024,03/31/2024,25061,VINCENZA,M,RAINERI,525.00,3761788017,"SERAFIN & ASSOCIATES, INC.",04/17/2024
3299795470,01/01/2018,03/31/2018,18361,ERIC,,PREZANT,1600.00,2665031528,"HRE CRAWFORD, LLC",04/21/2018
2623085062,10/01/2015,12/31/2015,5861,THOMAS,S,MOORE,712.00,785668514,"OSWALD, JOSEPH",01/08/2016
1105320293,04/01/2019,06/30/2019,6842,JOHN,J,GEORGE,5000.00,2201517748,FRIEDMAN PROPERTIES,07/19/2019
2870361893,07/01/2016,09/30/2016,14941,CHAD,,HOOSIER,3000.00,2471456090,"HERBALIFE INTERNATIONAL OF AMERICA, INC.",10/17/2016
18042788,10/01/2015,12/31/2015,6842,JOHN,J,GEORGE,1000.00,3429440618,WOLF POINT OWNERS LLC,01/29/2016
2202080690,07/01/2018,09/30/2018,14641,AMY,,DEGNAN,450.00,3715303625,"BRITE LOGISTICS, INC.",10/10/2018
2161053729,04/01/2017,06/30/2017,3753,LANGDON,D,NEAL,2100.00,2218512990,CARVANA,10/22/2018
4128123443,01/01/2014,03/31/2014,4010,RICHARD,,KLAWITER,5000.00,1058482006,ROSENWALD COURT APARTMENTS,09/18/2014
2571823067,07/01/2014,09/30/2014,4162,MARY,K,MINAGHAN DBA MKM SERVICES,3300.00,1918399924,ILLINOIS RESTAURANT ASSOCIATION,10/13/2014
1768159441,04/01/2019,06/30/2019,9743,MICHAEL,,ALEXANDER,17794.33,211676529,CRESCO LABS LLC,11/04/2019
459734195,10/01/2024,12/31/2024,19001,SARA,K,BARNES,75.00,290220318,JONATHON SPAGAT,01/08/2025
1283540427,04/01/2017,06/30/2017,4003,SCOTT,E,SAEF,2166.00,2505646856,"CARS.COM, LLC",07/26/2017
2542504048,04/01/2015,06/30/2015,4173,PETER,,CASSEL,1500.00,1988331825,1525 HP LLC,07/20/2015
3350416485,04/01/2016,06/30/2016,5967,JONATHAN,,CASIANO,4000.00,3745182483,PNC BANK,07/20/2016
4133711765,04/01/2019,06/30/2019,5721,GENE,C,SCHULTER,15000.00,3084497643,SPLUNK INC,07/12/2019
3362761244,07/01/2018,09/30/2018,11493,SEAN,,OSHEA,4166.66,1925174045,"FLEET PORTFOLIO VENTURE, LLC",10/17/2018
4244839239,04/01/2019,06/30/2019,18742,ALEX,,SUGARMAN,1500.00,2535370557,HICKORY STREET DEVELOPMENT LLC,07/16/2019
3099821838,10/01/2019,12/31/2019,4169,MARIAH,,DIGRINO,5000.00,2912587071,GOLUB & CO.,01/22/2020
358929501,04/01/2017,06/30/2017,4016,ELIZABETH,H,FRIEDGUT,5000.00,3482008703,"THE HABITAT COMPANY, LLC",07/20/2017
3146602109,07/01/2017,09/30/2017,12261,BRIAN,,WYNNE,576.00,348264974,MORGAN STANLEY  & CO. LLC,10/17/2017
2686976956,04/01/2015,06/30/2015,4157,BRIDGET,M,O'KEEFE,2380.00,2263868913,BLUE STAR PROPERTIES,02/12/2016
4155257600,01/01/2017,03/31/2017,4067,JOHN,A,FRITCHEY,3000.00,523113192,JOHN HENDERSON,04/20/2017
3827856110,01/01/2014,03/31/2014,3925,JAMES,J,BANKS,500.00,1443386130,NEW PLAN LEARNING C/O KAIRAT MAVLYANKULOV,05/07/2014
1518649748,10/01/2016,12/31/2016,4072,JOHN,L,BOROVICKA,7534.00,3013958258,FCO ADVISORS LP,01/12/2017
3014740346,10/01/2019,12/31/2019,9481,KATHERINE,,JAHNKE-DALE,2000.00,1311462113,TRAMMELL CROW,01/17/2020
4289748723,07/01/2024,09/30/2024,25403,BRAEDEN,E,LORD,5000.00,494669246,"KLAIRMONT ENTERPRISES, INC.",10/25/2024
358929501,04/01/2017,06/30/2017,15081,LIZ,,BUTLER,5000.00,1490248215,"HARRISON STREET REAL ESTATE CAPITAL, LLC",01/24/2018
4269717095,10/01/2017,12/31/2017,16501,REYAHD,,KAZMI,2500.00,996219734,CHICAGO COMMONS,01/16/2018
3194747504,04/01/2016,06/30/2016,14081,MICHAEL,D,NOONAN,5390.00,2482821369,WENDY'S COMPANY,10/14/2016
2342295374,04/01/2024,06/30/2024,25748,THOMAS,S,MOORE,6403.00,2045565741,"VOLOUDAKIS, MICHAEL",07/12/2024
4253250672,04/01/2018,06/30/2018,4010,RICHARD,,KLAWITER,1000.00,1318762754,"CRM PROPERTIES GROUP, LTD",02/22/2019
754740910,07/01/2019,09/30/2019,4301,DANIEL,J,LYNCH,1600.00,1142196526,"UNITED AIRLINES, INC.",10/11/2019
4256550025,10/01/2015,12/31/2015,3985,PAUL,,ROSENFELD,2000.00,3463684266,HEALTH CARE SERVICE CORPORATION,01/19/2016
2359544529,07/01/2017,09/30/2017,3836,JOHN,A,DOERRER,4500.00,2273991703,SHORELINE SIGHTSEEING,10/04/2017
3361414620,07/01/2019,09/30/2019,6825,AMY,,KURSON,2500.00,3422115480,SAINT ANTHONY HOSPITAL,10/07/2019
2635224219,04/01/2024,06/30/2024,18501,LAUREN,,NEILL,300.00,2670503799,"T-MOBILE USA, INC",07/12/2024
1642734356,10/01/2018,12/31/2018,3740,MICHAEL,J,KASPER,30000.00,1440095573,AMERICAN BEVERAGE ASSOCIATION,01/15/2019
3994228726,01/01/2019,03/31/2019,3753,LANGDON,D,NEAL,6500.00,1910445445,RUSH UNIVERSITY MEDICAL CENTER,02/07/2020
759536657,01/01/2018,03/31/2018,4246,JOSEPH,P.,GATTUSO,297.00,603642917,"LAND AND SEA DEVELOPMENT, LLC",01/14/2019
2903207557,01/01/2024,03/31/2024,25403,BRAEDEN,E,LORD,5000.00,1704099572,"UHS OF DELAWARE, INC.",10/25/2024
198818556,07/01/2024,09/30/2024,25403,BRAEDEN,E,LORD,500.00,4274825372,CHICAGO URBAN LEAGUE,10/25/2024
4135864769,07/01/2018,09/30/2018,18181,JOHN,R,DALEY,5000.00,537460726,"ENTERPRISE LEASING COMPANY OF CHICAGO, LLC",01/18/2019
950389972,04/01/2017,06/30/2017,6321,DONALD,J,STORINO,3000.00,662989997,LAKESHORE RECYCLING SYSTEMS,07/21/2017
1352980952,04/01/2018,06/30/2018,4162,MARY,K,MINAGHAN DBA MKM SERVICES,14500.00,2731439638,BUILDING OWNERS AND MANAGERS ASSOCIATION OF CHICAGO,07/17/2018
2283417047,04/01/2017,06/30/2017,18181,JOHN,R,DALEY,2500.00,2968883615,"H.W. LOCHNER, INC.",12/13/2018
2414813763,04/01/2014,06/30/2014,4193,JOHN,F,DUNN,15000.00,2398386853,"SMARTE CARTE, INC.",07/21/2014
3935100138,04/01/2019,06/30/2019,4068,DONNA,J,PUGH,21532.00,1675041101,NORTHERN TRUST CORPORATION,07/22/2019
3352109603,07/01/2014,09/30/2014,4096,LAWRENCE,F,PUSATERI,2500.00,3144201432,NORTH RIVER COMMISSION,01/15/2015
3569020870,04/01/2017,06/30/2017,14641,AMY,,DEGNAN,450.00,2413427401,MATT FORTE,10/11/2017
1292191630,01/01/2017,03/31/2017,4010,RICHARD,,KLAWITER,2500.00,501934003,"CROSSROADS DEVELOPMENT PARTNERS, LLC",01/24/2018
616216591,07/01/2014,09/30/2014,4246,JOSEPH,P.,GATTUSO,425.00,651980152,BRIAN A. LINDSTROM,06/11/2015
920076902,10/01/2016,12/31/2016,14921,PATRICK,,CAREY,15000.00,299678827,"THE GORDIAN GROUP, INC.",01/20/2017
3564155314,01/01/2024,03/31/2024,24779,IYANA,J,SIMBA,4600.00,194495729,ILLINOIS ENVIRONMENTAL COUNCIL,04/17/2024
2206161637,10/01/2017,12/31/2017,3833,PAUL,W,SHADLE,5000.00,3881614111,"OXFORD CAPITAL GROUP, LLC",01/16/2018
4121813912,04/01/2015,06/30/2015,4195,TIMOTHY,K.,HINCHMAN,1440.00,3087082905,APOSTOLIC FAITH CHURCH,07/01/2015
1086423424,04/01/2024,06/30/2024,25748,THOMAS,S,MOORE,11518.00,3299339774,"BRADLEY, JOSH",07/12/2024
3771124168,07/01/2018,09/30/2018,3985,PAUL,,ROSENFELD,3000.00,1332898671,CITIZENS UTILITY BOARD,10/22/2018
560122739,10/01/2018,12/31/2018,4316,BERNARD,I,CITRON,1785.00,1424451200,BCG ENTERPRISES LLC,01/18/2019
1619300023,04/01/2019,06/30/2019,4020,JAY,D,DOHERTY,4125.00,1916236344,S. H. BELL COMPANY,08/13/2019
30543665,04/01/2024,06/30/2024,25748,THOMAS,S,MOORE,1276.00,3457444702,"SLUTSKY, MARK",07/12/2024
2216185964,10/01/2024,12/31/2024,4201,MICHAEL,J,MINI,10000.00,2038636664,CHICAGOLAND APARTMENT ASSOCIATION,01/08/2025
3419151979,01/01/2017,03/31/2017,4068,DONNA,J,PUGH,4565.00,1104109016,MONTPARNASSE 56 CHICAGO LLC,11/20/2017
346992458,10/01/2017,12/31/2017,4193,JOHN,F,DUNN,6000.00,2992332329,ASIAN HUMAN SERVICES,01/19/2018
18042788,10/01/2015,12/31/2015,9481,KATHERINE,,JAHNKE-DALE,1000.00,2616114568,STERLING BAY COMPANIES,01/23/2017
2314390661,04/01/2015,06/30/2015,3962,CHRIS,A,LEACH,500.00,1139013010,SEARS HOLDINGS CORPORATION,11/25/2015
3762317242,10/01/2014,12/31/2014,4272,CONSTANCE,A,ZAIO,1000.00,2798038502,NEW ALBERTSONS DBA JEWEL-OSCO,01/19/2015
461669517,01/01/2019,03/31/2019,5861,THOMAS,S,MOORE,6745.58,2342288120,PANIQ ROOM CHICAGO,12/30/2019
2588417046,01/01/2016,03/31/2016,3753,LANGDON,D,NEAL,575.00,2641871001,CHICAGO TEACHERS UNION FOUNDATION,01/20/2017
1178746551,04/01/2017,06/30/2017,9082,JOSEPH,E,PILEWSKI,6125.00,2806544094,LAKESHORE BEVERAGE,09/29/2017
336153911,07/01/2015,09/30/2015,3740,MICHAEL,J,KASPER,5000.00,2324621385,"R.M. CHIN & ASSOCIATES, INC.",10/09/2015
3124483532,01/01/2018,03/31/2018,18703,CARL,,RICE,3000.00,3247809972,"CHICAGO CUBS BASEBALL CLUB, LLC",04/10/2018
2999190404,10/01/2017,12/31/2017,10801,RICHARD,S.,KADANSKY,500.00,2176052398,MARATHON PETROLEUM COMPANY LP (SUBSIDIARIES & AFFILIATES),01/02/2018
346992458,10/01/2017,12/31/2017,14921,PATRICK,,CAREY,6000.00,2992332329,ASIAN HUMAN SERVICES,01/19/2018
3014740346,10/01/2019,12/31/2019,4010,RICHARD,,KLAWITER,2000.00,3448042865,THOR EQUITIES,01/17/2020
3418409508,04/01/2016,06/30/2016,4126,MICHAEL,A,ALVAREZ,5000.00,2258613882,"LAZ PARKING CHICAGO, LLC",07/21/2016
3168593646,07/01/2017,09/30/2017,4007,JOHN,J,KELLY,30000.00,3078411624,ARCHER DANIELS MIDLAND,12/14/2017
1141452359,01/01/2015,03/31/2015,5105,JEFFREY,D,WARNER,600.00,2131651141,PNC CAPITAL MARKETS LLC,04/20/2015
