Year,LOBBYIST_ID,EMPLOYER_ID,CLIENT_ID,LOBBYIST_SALUTATION,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,LOBBYIST_SUFFIX,EMPLOYER_NAME,CLIENT_NAME
2025,31722,27601,48406,MR.,ANTHONY,,JACKSON,,DNA STRATEGIES,GOLD RUSH AMUSEMENTS
2025,24740,24744,59015,MRS.,CHRISONIA,D.,BUTLER,,ENVISION UNLIMITED,ENVISION UNLIMITED
2024,4202,4384,45944,MS.,KATRIINA,,MCGUIRE,,THOMPSON COBURN LLP,STRUCTURED DEVELOPMENT LLC
2025,25884,26128,47660,,MICHAEL,,FLAVIN,,F.H.BLACK & COMPANY INCORPORATED,THE CITY OF CHICAGO FINANCE DEPARTMENT
2024,9382,4384,59072,MS.,TALAR,,BERBERIAN,,THOMPSON COBURN LLP,6800 LLC
2025,3773,6983,24381,MRS.,ERICA,N.,BLAND-DUROSINMI,,SEIU HEALTHCARE ILLINOIS,SEIU HEALTHCARE ILLINOIS
2025,24832,24847,48267,MS.,RUTH,,KERZEE,,ELEVATE ENERGY,ELEVATE ENERGY
2025,24880,25207,49508,MR.,JESS,,GOODE,,ILLINOIS INSTITUTE OF TECHNOLOGY,ILLINOIS INSTITUTE OF TECHNOLOGY
2025,28682,30302,41325,MR.,CHIMAOBI,B,ENYIA,,"SENTINEL STRATEGIES, LLC",SAP PUBLIC SERVICES
2025,4116,29821,27625,MR.,JEROME,S,SCHAIN,,SCHAIN BANKS KENNY & SCHWARTZ,NOVAK CONSTRUCTION COMPANY
2025,31722,27601,58564,MR.,ANTHONY,,JACKSON,,DNA STRATEGIES,ILLINOIS HEMP BUSINESS ASSOCIATION
2025,30741,30741,56704,MR.,DAN,,JOHNSON,,LOBBYING FOR IMPROVEMENTS,EXECUTIVE CONSULTANTS UNITED
2025,29641,25509,47959,,MATTHEW,,MENNA,,"STERLING BAY, LLC","STERLING BAY, LLC AND ITS AFFILIATES"
2024,4202,4384,59072,MS.,KATRIINA,,MCGUIRE,,THOMPSON COBURN LLP,6800 LLC
2024,13202,29821,59068,,TYLER,,MANIC,,SCHAIN BANKS KENNY & SCHWARTZ,"EPIC LODGE CHICAGO, LLC"
2025,25147,28481,53445,,JULIA,,LARKIN,,CORNERSTONE GOVERNMENT AFFAIRS,CHICAGO PUBLIC EDUCATION FUND
2025,27741,25883,48809,MISS,CHLOE,L,HARPER,,CHORUS CAPITAL MANAGEMENT LIMITED,CHORUS CAPITAL MANAGEMENT LIMITED
2025,4348,29821,27625,MR.,WILLIAM,JP,BANKS,,SCHAIN BANKS KENNY & SCHWARTZ,NOVAK CONSTRUCTION COMPANY
2025,27882,27601,59011,MR.,NICHOLAS,,JACKSON,,DNA STRATEGIES,AMBE 2
2025,4162,16141,59064,MS.,MARY,K,MINAGHAN DBA MKM SERVICES,,MARY MINAGHAN DBA MKM SERVICES,ASSOCIATION OF SUBCONTRACTORS & AFFILIATES
2024,29682,29821,59088,MR.,EMMANUEL,,BYARM,,SCHAIN BANKS KENNY & SCHWARTZ,RELAXSHESNATURAL LLC
2024,9382,4384,45944,MS.,TALAR,,BERBERIAN,,THOMPSON COBURN LLP,STRUCTURED DEVELOPMENT LLC
2025,32061,30581,56247,,RACHEL,,DAME,,"AMERICAN AIRLINES, INC.","AMERICAN AIRLINES, INC."
2025,4162,16141,16642,MS.,MARY,K,MINAGHAN DBA MKM SERVICES,,MARY MINAGHAN DBA MKM SERVICES,BIGANE PAVING COMPANY
2025,18602,25509,47959,MR.,KEATING,,CROWN,,"STERLING BAY, LLC","STERLING BAY, LLC AND ITS AFFILIATES"
2025,25351,25883,48809,MR.,GILLES,,MARCHESIN,,CHORUS CAPITAL MANAGEMENT LIMITED,CHORUS CAPITAL MANAGEMENT LIMITED
2025,30681,30701,59014,,AGNIESZKA,,PLECKA,,JAFFE & BERLIN LLC,KATHLEEN AND ROBERT KOLODGY
2025,21841,28481,53445,,WILL,,COUSINEAU,,CORNERSTONE GOVERNMENT AFFAIRS,CHICAGO PUBLIC EDUCATION FUND
2025,20563,26065,54706,,SAMANTHA,,FUNK,,PNC CAPITAL MARKETS LLC,PNC CAPITAL MARKETS LLC
2024,29682,29821,59018,MR.,EMMANUEL,,BYARM,,SCHAIN BANKS KENNY & SCHWARTZ,ROCKBUILD ENTERPRISES INC.
2024,13202,29821,59071,,TYLER,,MANIC,,SCHAIN BANKS KENNY & SCHWARTZ,LUCY AND ISIDRO MURGUIA
2025,30681,30701,59013,,AGNIESZKA,,PLECKA,,JAFFE & BERLIN LLC,STEVE AND ALEXANDRA DIUBALDO
2025,25265,26024,48649,,JOHN,,BOUMAN,,LEGAL ACTION CHICAGO,LEGAL ACTION CHICAGO
2025,31401,28481,53445,,ALEXIS,,ROBERTS,,CORNERSTONE GOVERNMENT AFFAIRS,CHICAGO PUBLIC EDUCATION FUND
2025,29744,29923,55187,,CRAIG,,SEPICH,,NATIONAL INSURANCE CRIME BUREAU,NATIONAL INSURANCE CRIME BUREAU
2025,20561,21047,41947,MR.,JAMES,J.,LASKI,,"LASKI ADVISORS, INC.",THE CONCORD GROUP
2025,27882,27601,58564,MR.,NICHOLAS,,JACKSON,,DNA STRATEGIES,ILLINOIS HEMP BUSINESS ASSOCIATION
2025,18481,25509,47959,MR.,DEAN,,MARKS,,"STERLING BAY, LLC","STERLING BAY, LLC AND ITS AFFILIATES"
2025,30681,30701,59017,,AGNIESZKA,,PLECKA,,JAFFE & BERLIN LLC,ME DAMEN LLC
2025,4162,16141,16648,MS.,MARY,K,MINAGHAN DBA MKM SERVICES,,MARY MINAGHAN DBA MKM SERVICES,WOMEN CONSTRUCTION OWNERS
2025,31481,28481,53445,,LAUREN,,GOODING,,CORNERSTONE GOVERNMENT AFFAIRS,CHICAGO PUBLIC EDUCATION FUND
2025,24910,25509,47959,,CARLOS,,DEL VAL CURA,,"STERLING BAY, LLC","STERLING BAY, LLC AND ITS AFFILIATES"
2025,18601,25509,47959,MR.,ANDY,,GLOOR,,"STERLING BAY, LLC","STERLING BAY, LLC AND ITS AFFILIATES"
2025,30681,30701,59016,,AGNIESZKA,,PLECKA,,JAFFE & BERLIN LLC,BG TATTOO LLC
2025,30681,30701,59012,,AGNIESZKA,,PLECKA,,JAFFE & BERLIN LLC,MARCIN BOCZKOWSKI
2025,31364,31265,57290,,MARK,,HUDDLE,,MILLER CANFIELD PLC,HERA PROPERTY REGISTRY
2024,13202,29821,59070,,TYLER,,MANIC,,SCHAIN BANKS KENNY & SCHWARTZ,BG LLC
2025,23827,25509,47959,,JESSICA,,SIMONS,,"STERLING BAY, LLC","STERLING BAY, LLC AND ITS AFFILIATES"
2024,29682,29821,59087,MR.,EMMANUEL,,BYARM,,SCHAIN BANKS KENNY & SCHWARTZ,944 N DAMEN LLC
2025,3782,25605,53704,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.",MAT LIMITED PARTNERSHIP
2025,21101,21601,58110,,MICHAEL,,HOULIHAN,8060636,DREXWOOD PARTNERS LLC,MODAXO TRAFFIC MANAGEMENT USA INC
2025,29746,26343,45581,MR.,LAMAR,C,BROWN,,APS & ASSOCIATES,"NEUTRON HOLDINGS, INC DBA LIMEBIKE"
2025,3782,25605,58066,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.",BELMONT RIVER CLUB COMMUNITY
2025,6561,25605,51260,,RICHARD,,TOTH,,"GEORGES & SYNOWIECKI, LTD.",JB DEVELOPMENT INC.
2025,29746,26343,30001,MR.,LAMAR,C,BROWN,,APS & ASSOCIATES,"SSP AMERICA, INC."
2025,3782,25605,28697,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.",THE PEOPLES GAS LIGHT AND COKE COMPANY
2025,21101,21601,46724,,MICHAEL,,HOULIHAN,8060636,DREXWOOD PARTNERS LLC,"MERCHANDISE MART PROPERTIES, INC."
2024,30681,30701,59017,,AGNIESZKA,,PLECKA,,JAFFE & BERLIN LLC,ME DAMEN LLC
2024,29746,26343,59106,MR.,LAMAR,C,BROWN,,APS & ASSOCIATES,AIRPORT ORD JV DBA O'BRIENS RESTAURANT & BAR
2025,4239,29821,27625,,KEVIN,J,WOLFBERG,,SCHAIN BANKS KENNY & SCHWARTZ,NOVAK CONSTRUCTION COMPANY
2025,21101,21601,49036,,MICHAEL,,HOULIHAN,8060636,DREXWOOD PARTNERS LLC,PORRITT GROUP
2024,30681,30701,59014,,AGNIESZKA,,PLECKA,,JAFFE & BERLIN LLC,KATHLEEN AND ROBERT KOLODGY
2025,6561,25605,11850,,RICHARD,,TOTH,,"GEORGES & SYNOWIECKI, LTD.",FLOOD BROTHERS DISPOSAL
2025,3782,25605,12861,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.",BENCHMARK
2025,3782,25605,18144,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.","WRIGLEY FIELD PARKING OPERATIONS, LLC"
2025,3782,25605,56298,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.",QUANT16
2025,4304,7552,46661,MR.,ANDREW,P,SCOTT,,"DYKEMA GOSSETT, PLLC","PORTAGE PARK CAPITAL, LLC"
2025,21101,21601,41501,,MICHAEL,,HOULIHAN,8060636,DREXWOOD PARTNERS LLC,CONDUENT INCORPORATED
2025,3933,7401,56044,,STEPHEN,G,SCOFES,,"SCOFES & ASSOCIATES CONSULTING, INC",SERVICENOW
2025,29746,26343,41860,MR.,LAMAR,C,BROWN,,APS & ASSOCIATES,"CHICAGO BEARS FOOTBALL CLUB, INC."
2025,19002,27294,59107,MR.,NICK,,FTIKAS,,LAW OFFICE OF SAMUEL VP BANKS,MICHAEL GONDER
2025,29745,27294,59089,MR.,FREDERICK,E,AGUSTIN,,LAW OFFICE OF SAMUEL VP BANKS,WILSON PROPERTY MANAGEMENT LLC C/O ANDY SCHCOLNIK
2025,21101,21601,47391,,MICHAEL,,HOULIHAN,8060636,DREXWOOD PARTNERS LLC,"MIDWEST GAMING & ENTERTAINMENT, LLC"
2024,30681,30701,59016,,AGNIESZKA,,PLECKA,,JAFFE & BERLIN LLC,BG TATTOO LLC
2025,6561,25605,47886,,RICHARD,,TOTH,,"GEORGES & SYNOWIECKI, LTD.","MPI CONTRACTING, INC."
2025,30325,30561,56044,,KATE,,MCCULLEY,,SERVICENOW,SERVICENOW
2025,11721,16665,55009,MS.,MARGARET,M,ANDERSON,,FOX SWIBLE LEVIN & CARROLL LLP,"MILLENNIUM PARKING CONCESSIONS LLC, MILLENNIUM PARKING HOLDINGS LLC, MILLENNIUM PARKING GARAGES LLC"
2024,4157,16041,48779,MRS.,BRIDGET,M,O'KEEFE,,DASPIN & AUMENT LLP,FIELD MUSEUM OF NATURAL HISTORY
2025,7422,8301,44627,MR.,KEVIN,,MENDOZA,,"JCDECAUX CHICAGO, LLC","JCDECAUX NORTH AMERICA, INC"
2025,21101,21601,47021,,MICHAEL,,HOULIHAN,8060636,DREXWOOD PARTNERS LLC,MARILLAC ST. VINCENT FAMILY SERVICES
2025,19002,27294,59108,MR.,NICK,,FTIKAS,,LAW OFFICE OF SAMUEL VP BANKS,4D DEVELOPMENT CORP C/O MAJDI DARWISH
2025,29746,26343,59106,MR.,LAMAR,C,BROWN,,APS & ASSOCIATES,AIRPORT ORD JV DBA O'BRIENS RESTAURANT & BAR
2025,25132,25466,11958,,JUDITH,,GOLD,,"900 NORTH STRATEGIES, LLC",AMERICAN AIRLINES
2025,4304,7552,27523,MR.,ANDREW,P,SCOTT,,"DYKEMA GOSSETT, PLLC","BAUM REVISION, LLC"
2025,3836,20943,22741,MR.,JOHN,A,DOERRER,,JOHN DOERRER/KAIZEN INCORPORATED,AMERICAN PETROLIUM INSTITUTE
2025,28962,29121,54024,MR.,ANDREW,,KRETSCHMAR,,"SANBORN WILLIAMS CONSULTING, LLC",IRON WORKERS DISTRICT COUNCIL OF CHICAGO & VICINITY
2025,3836,20943,59105,MR.,JOHN,A,DOERRER,,JOHN DOERRER/KAIZEN INCORPORATED,GRUBHUB HOLDINGS INC.
2025,4304,7552,49213,MR.,ANDREW,P,SCOTT,,"DYKEMA GOSSETT, PLLC","OUR REVIVAL, LLC"
2025,32642,32261,59124,DR.,SABHA,,ABOUR,,"DRACO STRATEGIES, LLC",2135 CERMAK LLC
2025,20166,26095,31221,MRS.,LUCI,A,ANDERSON,,THE RORY GROUP,"PLUMBERS LOCAL 130, U.A."
2025,24779,24370,50982,MISS,IYANA,J,SIMBA,,ILLINOIS ENVIRONMENTAL COUNCIL,ILLINOIS ENVIRONMENTAL COUNCIL
2025,6561,25605,48159,,RICHARD,,TOTH,,"GEORGES & SYNOWIECKI, LTD.","PAN-OCEANIC ENGINEERING CO., INC."
2025,16801,30581,47399,MS.,YUHONG,A,ZHANG,,"AMERICAN AIRLINES, INC.",AMERICAN AIRLINES
2025,29745,27294,59104,MR.,FREDERICK,E,AGUSTIN,,LAW OFFICE OF SAMUEL VP BANKS,VARIABLE PROPERTIES LLC C/O JAMES VARI
2025,20166,26095,55044,MRS.,LUCI,A,ANDERSON,,THE RORY GROUP,SP +
2025,3836,20943,54926,MR.,JOHN,A,DOERRER,,JOHN DOERRER/KAIZEN INCORPORATED,CHICAGO RETAIL MERCHANTS ASSOC.
2025,32261,24847,48267,,DEVON,,SNYDER,,ELEVATE ENERGY,ELEVATE ENERGY
2025,3782,25605,26103,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.",WISCONSIN ENERGY CORPORATION
2025,21101,21601,58109,,MICHAEL,,HOULIHAN,8060636,DREXWOOD PARTNERS LLC,"AMLI RESIDENTIAL PARTNERS, LP"
2025,6561,25605,48377,,RICHARD,,TOTH,,"GEORGES & SYNOWIECKI, LTD.",BRIDGEPORT SHELL
2025,15601,30581,47399,,WILLIAM,,GLUNZ,,"AMERICAN AIRLINES, INC.",AMERICAN AIRLINES
2025,29746,26343,49528,MR.,LAMAR,C,BROWN,,APS & ASSOCIATES,BALLY'S CORPORATION
2025,3836,20943,54925,MR.,JOHN,A,DOERRER,,JOHN DOERRER/KAIZEN INCORPORATED,CANNABIS BUSINESS ASSOCIATION OF ILLINOIS
2024,30681,30701,59090,,AGNIESZKA,,PLECKA,,JAFFE & BERLIN LLC,WILMOT CONSTRUCTION INC.
2025,6561,25605,55404,,RICHARD,,TOTH,,"GEORGES & SYNOWIECKI, LTD.",ROLLING HILLS LLC
2025,25726,26067,50185,MR.,REMIGIO,,LOMAS,,COMED,COMED
2025,20943,25901,49145,MR.,JACK,,LAVIN,,CHICAGOLAND CHAMBER OF COMMERCE,CHICAGOLAND CHAMBER OF COMMERCE
2025,3782,25605,18061,,MARA,S,GEORGES,,"GEORGES & SYNOWIECKI, LTD.",DUPAGE COUNTY WATER COMMISSION
2025,9743,26981,50381,MR.,MICHAEL,,ALEXANDER,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",IMPETUS FUND
2025,16541,29702,54826,,LEAARON,,FOLEY,,"NEUTRON HOLDINGS, INC DBA LIME","NEUTRON HOLDINGS, INC DBA LIME"
2025,15661,32322,59066,MS.,LISSA,E.,DRUSS,,STRATEGIA CONSULTING LLC,ALL CONSTRUCTION GROUP
2025,25336,25869,24721,,ROSEMARIE,S,ANDOLINO,,"ANDOLINO GLOBAL ADVISORS, LLC",AMERICAN EXPRESS
2025,4018,30583,59144,MR.,JONATHON,,YU,,LOOP CAPITAL MARKETS LLC,LOOP CAPITAL MARKETS LLC
2025,6825,31621,59019,,AMY,,KURSON,,"REYES KURSON, LTD.",BLACKWOOD GROUP LLC
2025,10921,25605,43081,,WILLIAM,,O'DONAGHUE,,"GEORGES & SYNOWIECKI, LTD.","PILOT PROJECT BREWING, LLC"
2025,11701,25605,22961,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.",PEOPLES GAS LIGHT AND COKE CO.
2025,4157,32343,58170,MRS.,BRIDGET,M,O'KEEFE,,MARSHALL BROWN LLP,KANEH GROUP LLC
2025,13241,26727,49478,MR.,MAZONNE,M,JACKSON,,"THE INTELLIGENCE GROUP, LTD.",BALLY'S CORPORATION
2025,4027,4384,27941,MR.,JOHN,J,CULLERTON,ESQ,THOMPSON COBURN LLP,BERGHOFF RESTAURANT COMPANY OF DELAWARE
2025,15661,32322,55724,MS.,LISSA,E.,DRUSS,,STRATEGIA CONSULTING LLC,SOUNDTHINKING INC
2025,4081,31621,59204,,VICTOR,H,REYES,,"REYES KURSON, LTD.",PRIME HEALTHCARE
2025,24884,25211,48238,MR.,JOSEPH,A,MOORE,,"JOE MOORE STRATEGIES, LLC",CHICAGO'S FIRST LADY CRUISES
2025,32401,24847,48267,MRS.,ALEJANDRA,,FLORES REBOLLAR,,ELEVATE ENERGY,ELEVATE ENERGY
2025,6825,31621,54970,,AMY,,KURSON,,"REYES KURSON, LTD.",ILLINOIS HEALTH AND HOSPITAL ASSOCIATION
2025,3744,21361,11598,MR.,TIMOTHY,J,DART,,NICOLAY & DART LLC,INTERPARK INCORPORATED
2025,32021,26981,47782,MRS.,ERIKA,B,WOZNIAK,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",JIM BEAM BRANDS CO.
2025,15661,32322,54824,MS.,LISSA,E.,DRUSS,,STRATEGIA CONSULTING LLC,CLEAN ENERGY CHOICE COALITION
2025,4055,26124,34736,,ANN,T,MORONEY,,"JOHNSON RESEARCH GROUP, INC.",CHICAGO PUBLIC SCHOOLS
2025,3744,21361,48915,MR.,TIMOTHY,J,DART,,NICOLAY & DART LLC,"LIVE NATION WORLDWIDE, INC."
2025,24884,25211,48655,MR.,JOSEPH,A,MOORE,,"JOE MOORE STRATEGIES, LLC","CANNARYVILLE HOMES, LLC"
2025,25138,15421,28642,MR.,JORDAN,,POWELL,,ILLINOIS HOSPITAL ASSOCIATION,ILLINOIS HOSPITAL ASSOCIATION
2025,4081,31621,41762,,VICTOR,H,REYES,,"REYES KURSON, LTD.","JCDECAUX NORTH AMERICA, INC."
2025,4081,31621,47657,,VICTOR,H,REYES,,"REYES KURSON, LTD.",FRESENIUS MEDICAL CARE NORTH AMERICA
2025,6321,31181,52084,MR.,DONALD,J,STORINO,,FIDELITY CONSULTING GROUP LLC,LAKESHORE RECYCLING SYSTEMS LLC C/O RICH GOLF
2025,6825,31621,57405,,AMY,,KURSON,,"REYES KURSON, LTD.",MITCH AUTO SALES
2025,4081,31621,51307,,VICTOR,H,REYES,,"REYES KURSON, LTD.",AMERICAN BEVERAGE ASSOCIATION
2025,4072,26981,50381,MR.,JOHN,L,BOROVICKA,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",IMPETUS FUND
2025,11701,25605,11850,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.",FLOOD BROTHERS DISPOSAL
2025,11701,25605,12861,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.",BENCHMARK
2025,32661,32301,59164,,TRISTAN,,MASSALAY-ELLIS,,"VM CONSOLIDATED, INC.","VM CONSOLIDATED, INC."
2025,10241,23723,47609,,FRED,G,LEBED,,"THE PRAIRIE GROUP CONSULTING, INC",ILLINOIS HEALTH AND HOSPITAL ASSOCIATION
2024,4397,12107,59192,MR.,WARREN,E,SILVER,,SILVER LAW OFFICE PC,"WM J CASSIDY TIRE & AUTO SUPPLY, LLC"
2025,4072,26981,47782,MR.,JOHN,L,BOROVICKA,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",JIM BEAM BRANDS CO.
2025,4072,26981,47587,MR.,JOHN,L,BOROVICKA,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",ENVIRONMENTAL LAW AND POLICY CENTER
2025,32163,31621,54990,,JOSEPH,,CLARY,,"REYES KURSON, LTD.",ILLINOIS BEVERAGE ASSOCIATION
2025,24964,29762,54944,,ERIN,,WOLFF,,"CLEAR CHANNEL OUTDOOR, LLC","CLEAR CHANNEL OUTDOOR, LLC"
2025,13621,15421,28642,MR.,ARTHUR,,WILHELMI,,ILLINOIS HOSPITAL ASSOCIATION,ILLINOIS HOSPITAL ASSOCIATION
2025,11701,25605,53967,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.",DIAZ GROUP
2025,9743,26981,49463,MR.,MICHAEL,,ALEXANDER,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",HEWLETT PACKARD ENTERPRISE
2025,9743,26981,47782,MR.,MICHAEL,,ALEXANDER,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",JIM BEAM BRANDS CO.
2025,10921,25605,47789,,WILLIAM,,O'DONAGHUE,,"GEORGES & SYNOWIECKI, LTD.","ICBG, INC."
2025,32021,26981,50381,MRS.,ERIKA,B,WOZNIAK,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",IMPETUS FUND
2025,27121,26040,49067,,GEOFFREY,,CUBBAGE,,BETTER GOVERNMENT ASSOCIATION,BETTER GOVERNMENT ASSOCIATION
2025,32021,26981,31101,MRS.,ERIKA,B,WOZNIAK,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS","MILLENNIUM PARK GARAGES, LLC"
2025,29362,26821,16421,,MICHELLE,,MORRISON,,YOUTH GUIDANCE,YOUTH GUIDANCE
2025,4157,32343,47758,MRS.,BRIDGET,M,O'KEEFE,,MARSHALL BROWN LLP,"BLUE STAR PROPERTIES, INC."
2025,9743,26981,53348,MR.,MICHAEL,,ALEXANDER,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS","FIRENZE GROUP, LLC"
2025,4055,26124,58045,,ANN,T,MORONEY,,"JOHNSON RESEARCH GROUP, INC.","105 ADAMS DEVELOPMENT, LLC"
2025,11701,25605,48995,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.",TIERRA HERMOSA LLC
2025,6825,31621,59204,,AMY,,KURSON,,"REYES KURSON, LTD.",PRIME HEALTHCARE
2025,29461,32301,59164,,WILLIAM,,BARNOW,,"VM CONSOLIDATED, INC.","VM CONSOLIDATED, INC."
2025,11701,25605,45606,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.","WEC ENERGY,LLC"
2025,29261,26821,16421,,THERESA,,LIPO,,YOUTH GUIDANCE,YOUTH GUIDANCE
2025,11701,25605,44442,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.",MILLENNIUM CONTRACTING CO.
2025,4316,4384,43287,MR.,BERNARD,I,CITRON,,THOMPSON COBURN LLP,VISION LAND LLC
2025,4081,31621,45963,,VICTOR,H,REYES,,"REYES KURSON, LTD.",RELIABLE ASPHALT CORPORATION
2025,15661,32322,55725,MS.,LISSA,E.,DRUSS,,STRATEGIA CONSULTING LLC,"PVS CHEMICAL SOLUTIONS, INC."
2025,3863,27134,13838,MR.,GEOFFREY,,DICKINSON,,"SB FRIEDMAN DEVELOPMENT ADVISORS, LLC",RESURRECTION MEDICAL CENTER
2025,11701,25605,59184,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.",MICO EXPRESS
2025,9743,26981,31101,MR.,MICHAEL,,ALEXANDER,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS","MILLENNIUM PARK GARAGES, LLC"
2025,4027,4384,58644,MR.,JOHN,J,CULLERTON,ESQ,THOMPSON COBURN LLP,BJB PARTNERS LLC
2025,20582,32323,59187,,RICHARD,,GARBETT,,"CONSTELLATION ENERGY GENERATION, LLC","CONSTELLATION ENERGY GENERATION, LLC"
2025,10921,25605,58084,,WILLIAM,,O'DONAGHUE,,"GEORGES & SYNOWIECKI, LTD.",ANNA MARIYA AND STEVEN REED
2025,24884,25211,57424,MR.,JOSEPH,A,MOORE,,"JOE MOORE STRATEGIES, LLC","ORACLE AMERICA, INC."
2025,3856,30583,59144,MR.,CLARENCE,J,BOURNE,,LOOP CAPITAL MARKETS LLC,LOOP CAPITAL MARKETS LLC
2025,32021,26981,47587,MRS.,ERIKA,B,WOZNIAK,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",ENVIRONMENTAL LAW AND POLICY CENTER
2025,11701,25605,57289,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.",BATORY FOODS
2025,24884,25211,54484,MR.,JOSEPH,A,MOORE,,"JOE MOORE STRATEGIES, LLC","AURIGO SOFTWARE TECHNOLOGIES, INC."
2025,4273,4384,58644,MR.,JACK,L,PARRINO,ESQ,THOMPSON COBURN LLP,BJB PARTNERS LLC
2025,10921,25605,53944,,WILLIAM,,O'DONAGHUE,,"GEORGES & SYNOWIECKI, LTD.",H&B CATERING
2025,30441,22881,56304,MR.,BRINTON,G,WILKEY,JR.,STRATEGIC PARTNERSHIP ALLIANCE LTD.,50 TO 1 LLC
2025,24884,25211,59191,MR.,JOSEPH,A,MOORE,,"JOE MOORE STRATEGIES, LLC",KHATTAR REAL ESTATE AND DEVELOPMENT
2025,4157,32343,58129,MRS.,BRIDGET,M,O'KEEFE,,MARSHALL BROWN LLP,"111 W. MONROE, LLC"
2025,30501,22881,56304,,MILAN,,PETROVIC,,STRATEGIC PARTNERSHIP ALLIANCE LTD.,50 TO 1 LLC
2025,32163,31621,16863,,JOSEPH,,CLARY,,"REYES KURSON, LTD.",ILLINOIS MEDICAL DISTRICT
2025,25336,25869,41947,,ROSEMARIE,S,ANDOLINO,,"ANDOLINO GLOBAL ADVISORS, LLC",THE CONCORD GROUP
2025,30041,32301,59164,MR.,EDWARD,,TIEDJE,,"VM CONSOLIDATED, INC.","VM CONSOLIDATED, INC."
2025,6825,31621,59023,,AMY,,KURSON,,"REYES KURSON, LTD.",LEKHAYIM VENTURE LLC
2025,28581,32301,59164,MR.,SHAWN,G.,GOLDEN,,"VM CONSOLIDATED, INC.","VM CONSOLIDATED, INC."
2025,24884,25211,55127,MR.,JOSEPH,A,MOORE,,"JOE MOORE STRATEGIES, LLC",AEGION CORP.
2025,30641,12099,54644,MR.,PETER,R.,STEENLAND,,SIDLEY AUSTIN LLP,"CBFC DEVELOPMENT, LLC"
2025,11701,25605,51260,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.",JB DEVELOPMENT INC.
2025,4397,12107,52784,MR.,WARREN,E,SILVER,,SILVER LAW OFFICE PC,DINA REHAB
2025,6825,31621,59020,,AMY,,KURSON,,"REYES KURSON, LTD.",DMG NORTH AVE LAND LLC
2025,4027,4384,58645,MR.,JOHN,J,CULLERTON,ESQ,THOMPSON COBURN LLP,ADAMS I LLC
2025,11701,25605,48849,MR.,MICHAEL,,SYNOWIECKI,,"GEORGES & SYNOWIECKI, LTD.","IHC CONSTRUCTION COMPANIES, LLC"
2025,20228,32344,59022,MR.,PATRICK,,LIVERNOIS,,"CONSTELLATION ENERGY GENERATION, LLC","CONSTELLATION ENERGY GENERATION, LLC"
2025,32021,26981,49463,MRS.,ERIKA,B,WOZNIAK,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",HEWLETT PACKARD ENTERPRISE
2025,25781,29762,54927,,EDDIE,,BLUEMEL,II,"CLEAR CHANNEL OUTDOOR, LLC","CLEAR CHANNEL OUTDOOR, LLC"
2025,4055,26124,50221,,ANN,T,MORONEY,,"JOHNSON RESEARCH GROUP, INC.",HUDSON MICHIGAN AVENUE LLC
